,query_article_link,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
11,/abs/1901.00035,/abs/1901.00035,/abs/2311.04015,/abs/2106.09117,/abs/2006.14076,/abs/1902.08722,/abs/2002.09766,/abs/2010.06219,/abs/1704.04932,/abs/2211.15253,/abs/2101.12708
12,/abs/1901.00038,/abs/1605.04966,/abs/2109.13113,/abs/1806.02803,/abs/2309.00686,/abs/2001.02951,/abs/1901.05800,/abs/1401.2209,/abs/1506.05541,/abs/1306.2360,/abs/1305.0510
13,/abs/1901.00039,/abs/1907.02198,/abs/2010.12141,/abs/1804.06958,/abs/1706.03686,/abs/1901.00039,/abs/1702.02359,/abs/2007.06630,/abs/1908.03314,/abs/1907.02724,/abs/2002.06515
14,/abs/1901.00040,/abs/2309.07322,/abs/2107.11238,/abs/2303.10211,/abs/1904.09524,/abs/2206.05897,/abs/1903.03545,/abs/1709.01057,/abs/2203.06810,/abs/2110.13289,/abs/2105.11361
15,/abs/1901.00041,/abs/2105.10312,/abs/1606.08150,/abs/2101.10463,/abs/2310.01212,/abs/1406.6037,/abs/1703.09146,/abs/2109.01611,/abs/2009.07482,/abs/2012.07145,/abs/1303.5164
16,/abs/2005.00019,/abs/2203.01063,/abs/2104.01477,/abs/1906.01698,/abs/2011.12073,/abs/1906.11511,/abs/2101.11492,/abs/2004.14620,/abs/2006.07890,/abs/2301.13039,/abs/2004.14096
17,/abs/2005.00033,/abs/2007.07996,/abs/2207.01483,/abs/2107.09183,/abs/2006.05557,/abs/2109.06533,/abs/2004.02566,/abs/2006.08830,/abs/2005.08820,/abs/2209.09964,/abs/2003.00923
18,/abs/2005.00036,/abs/2005.00036,/abs/2010.03369,/abs/2310.06245,/abs/2004.07672,/abs/2009.09680,/abs/2106.06169,/abs/2110.05456,/abs/1911.05889,/abs/2109.11292,/abs/2111.15093
19,/abs/2005.00038,/abs/2005.00038,/abs/2109.11085,/abs/2004.04906,/abs/2009.13013,/abs/2007.00814,/abs/2112.07708,/abs/1911.02896,/abs/2203.08928,/abs/2205.12665,/abs/2204.00266
20,/abs/2005.00042,/abs/2005.00042,/abs/2304.03022,/abs/1304.1636,/abs/1401.5741,/abs/2203.10965,/abs/0911.4178,/abs/cs/0008007,/abs/2112.06049,/abs/cs/0701072,/abs/cs/0007018
21,/abs/2005.00043,/abs/2103.04226,/abs/2005.00043,/abs/1605.09641,/abs/1611.01377,/abs/2101.10198,/abs/1701.04525,/abs/1905.06124,/abs/2211.12196,/abs/2304.07363,/abs/2006.03930
22,/abs/2005.00044,/abs/2005.00044,/abs/1207.0140,/abs/2202.04522,/abs/2104.12425,/abs/2305.05074,/abs/1808.08896,/abs/1109.3890,/abs/2109.13142,/abs/1910.08185,/abs/2004.10360
23,/abs/2005.00048,/abs/2105.10311,/abs/1805.02473,/abs/2001.10980,/abs/2104.04039,/abs/2003.00814,/abs/2201.05273,/abs/2204.09453,/abs/1905.01984,/abs/1612.04687,/abs/1702.02390
24,/abs/2005.00050,/abs/2005.00050,/abs/2005.06602,/abs/2010.00857,/abs/2005.09946,/abs/2309.02403,/abs/2012.00004,/abs/2011.07247,/abs/2005.07979,/abs/2209.00154,/abs/2001.03216
25,/abs/2005.00051,/abs/2310.01729,/abs/2208.02330,/abs/2009.08816,/abs/2005.00051,/abs/2311.09910,/abs/2005.09352,/abs/1911.05413,/abs/2011.05896,/abs/2308.05952,/abs/1809.02716
26,/abs/2212.00002,/abs/2212.00002,/abs/1404.3920,/abs/1903.01210,/abs/2109.04023,/abs/2111.04461,/abs/2308.13952,/abs/2306.09690,/abs/2004.00034,/abs/2001.05780,/abs/1611.01817
27,/abs/2212.00003,/abs/2202.08153,/abs/1511.05506,/abs/2211.16145,/abs/2107.06180,/abs/2212.03155,/abs/2308.06031,/abs/2006.07081,/abs/1912.00020,/abs/2110.01759,/abs/1510.04989
28,/abs/2212.00004,/abs/1611.09480,/abs/2304.05462,/abs/2303.02523,/abs/1709.08957,/abs/2110.05688,/abs/1911.13207,/abs/2311.03395,/abs/1711.10886,/abs/2303.14792,/abs/2210.13127
29,/abs/2212.00006,/abs/1902.00397,/abs/2008.11427,/abs/1005.2882,/abs/2112.11546,/abs/2304.03393,/abs/1908.02480,/abs/1403.7044,/abs/1907.07368,/abs/1804.11121,/abs/2205.08524
30,/abs/2212.00007,/abs/1706.06120,/abs/1806.09018,/abs/1912.04444,/abs/1301.2774,/abs/1806.06257,/abs/2206.07181,/abs/2212.00007,/abs/1609.01408,/abs/1804.10023,/abs/1906.08591
31,/abs/2212.00008,/abs/2205.03324,/abs/2212.00008,/abs/1904.01687,/abs/2307.14761,/abs/2009.09837,/abs/2203.05430,/abs/2206.11992,/abs/2109.12177,/abs/2105.07839,/abs/2203.00918
32,/abs/2212.00009,/abs/2207.12054,/abs/2309.17100,/abs/2110.12489,/abs/1204.1169,/abs/2204.04135,/abs/1606.05446,/abs/2009.14452,/abs/1910.00089,/abs/2108.08615,/abs/2003.10707
33,/abs/2212.00012,/abs/2209.15533,/abs/2303.11284,/abs/2302.04657,/abs/2207.09178,/abs/2002.09381,/abs/1608.04815,/abs/2111.04585,/abs/2304.09676,/abs/2105.07547,/abs/2005.14468
34,/abs/2212.00013,/abs/2005.04539,/abs/2112.15187,/abs/2111.07171,/abs/2005.04537,/abs/1703.02899,/abs/1906.04556,/abs/1812.05027,/abs/2107.09647,/abs/2006.11108,/abs/2307.05891
35,/abs/2212.00015,/abs/2308.14769,/abs/2212.00015,/abs/1802.09197,/abs/1802.00810,/abs/2007.12791,/abs/2008.04815,/abs/2309.10210,/abs/1909.10699,/abs/2004.05717,/abs/1901.11015
36,/abs/2004.00005,/abs/2003.10998,/abs/2001.11021,/abs/2008.02649,/abs/2003.12614,/abs/2004.00005,/abs/2003.14150,/abs/2003.00107,/abs/2006.16967,/abs/2112.01276,/abs/2007.11604
37,/abs/2004.00006,/abs/1906.03799,/abs/2004.00006,/abs/2106.15280,/abs/2301.06143,/abs/2301.06184,/abs/2211.03928,/abs/1309.4413,/abs/1809.08134,/abs/2310.14437,/abs/2308.01613
38,/abs/2004.00010,/abs/2104.01987,/abs/1605.02065,/abs/2210.17520,/abs/1603.01887,/abs/2301.13850,/abs/1203.2570,/abs/1910.12820,/abs/2205.13941,/abs/2004.00010,/abs/1905.02383
39,/abs/2004.00033,/abs/1508.02096,/abs/1909.01247,/abs/2104.13456,/abs/1612.03266,/abs/1706.00506,/abs/2010.15036,/abs/2010.06778,/abs/1802.05583,/abs/2304.05468,/abs/1805.07946
40,/abs/2004.00034,/abs/2004.00034,/abs/2012.08849,/abs/2004.01532,/abs/1910.01586,/abs/2212.00002,/abs/2306.09690,/abs/1905.05673,/abs/2301.09394,/abs/2210.06697,/abs/2103.03898
41,/abs/2004.00046,/abs/2004.00046,/abs/2011.09092,/abs/cs/0504090,/abs/1105.4480,/abs/2301.11756,/abs/1205.6671,/abs/2206.04612,/abs/1508.06724,/abs/1106.5593,/abs/1302.2015
42,/abs/2004.00048,/abs/2306.09961,/abs/1905.03389,/abs/2009.08403,/abs/2305.07571,/abs/2010.14616,/abs/2004.00048,/abs/2110.00438,/abs/2110.08122,/abs/2012.11692,/abs/1909.00835
43,/abs/2004.00049,/abs/2101.05278,/abs/2309.13956,/abs/2107.06050,/abs/2004.00049,/abs/2211.12123,/abs/2112.00719,/abs/2202.02183,/abs/2108.08998,/abs/2304.14403,/abs/2107.13812
44,/abs/2004.00050,/abs/2004.00050,/abs/2109.06050,/abs/1910.02076,/abs/2101.11978,/abs/2003.08385,/abs/2305.13047,/abs/2306.08999,/abs/2302.02813,/abs/2005.00388,/abs/1908.03181
45,/abs/2004.00053,/abs/2305.03010,/abs/2004.00053,/abs/2310.06816,/abs/2106.11384,/abs/2001.10648,/abs/2106.02818,/abs/2309.17310,/abs/2102.11673,/abs/2112.02557,/abs/1912.07942
46,/abs/2206.00001,/abs/2206.00001,/abs/2306.07706,/abs/1110.3917,/abs/2208.01493,/abs/2308.10622,/abs/1804.06331,/abs/1410.4391,/abs/1309.6852,/abs/2101.04765,/abs/1705.05126
47,/abs/2206.00005,/abs/2206.00005,/abs/1808.09058,/abs/2108.08875,/abs/2006.02388,/abs/2308.06807,/abs/2011.03429,/abs/2010.11189,/abs/1711.11240,/abs/quant-ph/0202016,/abs/2209.07577
48,/abs/2206.00007,/abs/1808.01552,/abs/2206.00007,/abs/2010.15561,/abs/1901.08518,/abs/2310.08459,/abs/1911.02685,/abs/1608.04581,/abs/2210.04505,/abs/2106.15802,/abs/2212.00622
49,/abs/2206.00024,/abs/2206.00024,/abs/1901.05353,/abs/1403.6863,/abs/2211.16110,/abs/2209.05188,/abs/2006.13508,/abs/2110.11216,/abs/2304.07048,/abs/2107.08444,/abs/1910.04460
50,/abs/2206.00026,/abs/2206.00026,/abs/cs/0602034,/abs/1904.05334,/abs/2006.16860,/abs/2010.15222,/abs/1501.01666,/abs/2109.08329,/abs/2206.03635,/abs/0708.3879,/abs/2310.11626
51,/abs/2206.00035,/abs/2206.00035,/abs/2303.07242,/abs/2305.15894,/abs/1710.03890,/abs/1606.00888,/abs/2211.03898,/abs/2310.05936,/abs/2211.11070,/abs/2306.15497,/abs/2205.09897
52,/abs/2206.00047,/abs/2307.06825,/abs/1301.2115,/abs/2007.01434,/abs/2111.13822,/abs/2101.09436,/abs/2102.03924,/abs/2003.12815,/abs/2305.15889,/abs/2210.14507,/abs/2201.03102
53,/abs/2206.00048,/abs/2102.12139,/abs/2006.05132,/abs/1910.09638,/abs/1612.04021,/abs/1905.01164,/abs/1806.00880,/abs/2102.06944,/abs/2206.00048,/abs/1711.05914,/abs/2108.04896
54,/abs/2204.00003,/abs/2309.03640,/abs/2204.00003,/abs/2310.17462,/abs/2009.11446,/abs/2209.12101,/abs/2004.12611,/abs/2207.11709,/abs/2311.02500,/abs/1011.0596,/abs/2302.06276
55,/abs/2204.00004,/abs/2204.00004,/abs/2110.04399,/abs/2004.04696,/abs/2006.05987,/abs/2010.02498,/abs/2003.12932,/abs/2011.10426,/abs/2209.02317,/abs/2010.06150,/abs/2208.07316
56,/abs/2204.00005,/abs/2201.09391,/abs/1605.05710,/abs/1907.10085,/abs/2110.07739,/abs/2007.11126,/abs/2007.11230,/abs/2003.07646,/abs/2101.02323,/abs/1506.08760,/abs/1202.3726
57,/abs/2204.00006,/abs/2204.00006,/abs/1901.09401,/abs/2310.18455,/abs/1909.04746,/abs/2308.01481,/abs/2103.12243,/abs/1904.10120,/abs/2305.10633,/abs/2209.07446,/abs/2006.04735
58,/abs/2204.00008,/abs/2206.09075,/abs/2010.04055,/abs/2107.01809,/abs/2112.01777,/abs/2006.14512,/abs/2106.02105,/abs/2209.08724,/abs/2210.04213,/abs/2208.05650,/abs/2103.14641
59,/abs/2204.00011,/abs/2111.12434,/abs/2003.08990,/abs/1601.06371,/abs/1512.00327,/abs/2204.01588,/abs/2307.03652,/abs/1507.00790,/abs/1709.03776,/abs/2308.01304,/abs/2204.00011
60,/abs/2204.00032,/abs/2204.05986,/abs/2202.02510,/abs/1912.00981,/abs/2307.10569,/abs/2303.03592,/abs/2106.12563,/abs/2001.07641,/abs/2101.11702,/abs/2310.16224,/abs/1911.06473
61,/abs/2204.00034,/abs/2308.04213,/abs/1802.01020,/abs/2206.05356,/abs/2304.09331,/abs/2303.14769,/abs/2201.03832,/abs/2305.11286,/abs/1806.11293,/abs/1111.0064,/abs/1307.1805
62,/abs/2204.00035,/abs/2109.03976,/abs/2203.00798,/abs/2104.00442,/abs/2211.12498,/abs/2310.08745,/abs/2001.06673,/abs/2210.13403,/abs/1807.00956,/abs/1805.04201,/abs/2303.00935
63,/abs/1902.00006,/abs/1806.08049,/abs/2212.14447,/abs/1910.13503,/abs/2007.07584,/abs/2205.00130,/abs/1707.03886,/abs/2102.07817,/abs/2302.11965,/abs/2204.05948,/abs/2310.03466
64,/abs/1902.00009,/abs/2307.14935,/abs/2301.05965,/abs/2012.09155,/abs/2010.09583,/abs/1205.1642,/abs/2310.06758,/abs/1111.4753,/abs/1812.03478,/abs/1312.0350,/abs/cs/0111006
65,/abs/1902.00014,/abs/1902.00014,/abs/1808.02850,/abs/1804.07805,/abs/1808.03130,/abs/1210.7154,/abs/2003.07800,/abs/1611.02453,/abs/2011.09176,/abs/2107.05369,/abs/1401.5850
66,/abs/1902.00016,/abs/1805.07802,/abs/1902.00016,/abs/2210.04338,/abs/1810.09071,/abs/1910.03948,/abs/1810.11581,/abs/2110.10379,/abs/1905.04561,/abs/2202.01919,/abs/1906.07842
67,/abs/1902.00020,/abs/1205.6184,/abs/2005.12239,/abs/2207.11744,/abs/1104.1320,/abs/math/0208001,/abs/2302.10556,/abs/2005.00726,/abs/2307.14300,/abs/2212.07805,/abs/1002.4759
68,/abs/1902.00031,/abs/2208.10099,/abs/1902.00031,/abs/1909.01822,/abs/2310.17894,/abs/1804.00401,/abs/cmp-lg/9503016,/abs/2212.13074,/abs/2003.07438,/abs/2109.05153,/abs/2210.03768
69,/abs/1902.00033,/abs/2209.05557,/abs/2208.09392,/abs/2302.10907,/abs/2211.10655,/abs/1506.04566,/abs/2303.08440,/abs/1612.05846,/abs/2309.08511,/abs/2211.07804,/abs/1903.03491
70,/abs/1902.00038,/abs/1705.06676,/abs/1902.00038,/abs/2105.00421,/abs/1709.08203,/abs/1606.01847,/abs/2204.00975,/abs/1909.11874,/abs/1708.01471,/abs/1811.11903,/abs/1804.00775
71,/abs/2006.00028,/abs/2006.00028,/abs/2109.04378,/abs/1809.07004,/abs/2304.05141,/abs/1805.11085,/abs/2210.00121,/abs/1807.08341,/abs/1611.06368,/abs/2207.02556,/abs/2002.11903
72,/abs/2006.00030,/abs/2006.00030,/abs/2104.12536,/abs/1912.05322,/abs/2305.09296,/abs/2106.07988,/abs/2002.03792,/abs/2008.12507,/abs/1312.1444,/abs/1506.02420,/abs/2106.09442
73,/abs/2006.00031,/abs/2101.07668,/abs/1909.09279,/abs/2302.03589,/abs/2104.07578,/abs/2106.00737,/abs/2106.00085,/abs/2307.02910,/abs/1908.05838,/abs/1810.03996,/abs/2004.05067
74,/abs/2006.00037,/abs/1603.02729,/abs/2307.14105,/abs/1604.03670,/abs/2009.09933,/abs/2109.02744,/abs/1106.5829,/abs/2311.06455,/abs/1608.08334,/abs/2106.06073,/abs/2207.00254
75,/abs/2006.00038,/abs/2008.13454,/abs/1201.6530,/abs/1910.12414,/abs/1509.07553,/abs/1802.04956,/abs/1610.09072,/abs/1506.02155,/abs/1605.09046,/abs/2208.13781,/abs/1712.02527
76,/abs/2006.00044,/abs/2111.11714,/abs/1610.01953,/abs/2201.05415,/abs/1908.04133,/abs/2308.03478,/abs/1711.00525,/abs/1905.06122,/abs/2207.13419,/abs/1906.10416,/abs/1905.11701
77,/abs/2006.00046,/abs/2005.10187,/abs/2006.00046,/abs/2108.02008,/abs/2010.03232,/abs/2007.11928,/abs/2003.08567,/abs/2005.05625,/abs/2307.02931,/abs/2003.14243,/abs/2009.04916
78,/abs/2006.00048,/abs/1904.09972,/abs/2006.00048,/abs/2109.11435,/abs/2212.10808,/abs/1904.04750,/abs/2109.07281,/abs/1606.03511,/abs/2103.05520,/abs/1812.10280,/abs/2212.07218
79,/abs/2211.00002,/abs/2103.14756,/abs/2302.06436,/abs/2202.05062,/abs/2201.09777,/abs/2102.02662,/abs/1412.6833,/abs/1402.1801,/abs/1711.00905,/abs/1611.03873,/abs/2211.00002
80,/abs/2211.00005,/abs/1912.08919,/abs/2303.12783,/abs/2102.02090,/abs/1106.0730,/abs/2202.06593,/abs/cs/0210025,/abs/0711.0367,/abs/2211.00005,/abs/1012.3059,/abs/1504.02298
81,/abs/2211.00006,/abs/1903.03993,/abs/2211.00006,/abs/1909.01421,/abs/2204.00547,/abs/2211.04338,/abs/1704.03520,/abs/2209.09725,/abs/1606.07283,/abs/2308.04396,/abs/1803.01248
82,/abs/2211.00007,/abs/2007.09101,/abs/2306.11217,/abs/2001.11231,/abs/1804.00338,/abs/2008.01302,/abs/1912.03408,/abs/1804.06264,/abs/2007.08343,/abs/2107.06195,/abs/2306.11466
83,/abs/2211.00053,/abs/2202.11908,/abs/2211.00053,/abs/2301.11479,/abs/1911.00176,/abs/2306.05426,/abs/1902.02192,/abs/2004.07534,/abs/2106.04985,/abs/2012.00377,/abs/1707.01943
84,/abs/2211.00057,/abs/1803.01788,/abs/1801.04971,/abs/1707.07029,/abs/2306.08766,/abs/cs/9811013,/abs/1501.05039,/abs/1903.06215,/abs/1705.07862,/abs/2305.10234,/abs/2006.16964
85,/abs/2211.00058,/abs/2211.00058,/abs/2201.07034,/abs/1912.00423,/abs/2204.05206,/abs/2008.07432,/abs/1707.07673,/abs/0908.0567,/abs/2306.04335,/abs/1511.03036,/abs/0811.0310
86,/abs/2211.00061,/abs/2211.00061,/abs/2101.12432,/abs/2203.12737,/abs/1004.3271,/abs/1710.03561,/abs/1702.07733,/abs/2006.13062,/abs/2112.03761,/abs/2012.07188,/abs/2105.10339
87,/abs/2210.00002,/abs/2306.13370,/abs/2210.00002,/abs/2202.01560,/abs/2306.07913,/abs/2010.12226,/abs/2009.06627,/abs/2303.06149,/abs/1908.09487,/abs/1911.02924,/abs/2209.11614
88,/abs/2210.00003,/abs/2210.00003,/abs/2210.11477,/abs/2012.01359,/abs/1904.12240,/abs/1608.06654,/abs/2307.00986,/abs/2101.02973,/abs/2303.15329,/abs/2011.05298,/abs/2107.05570
89,/abs/2210.00008,/abs/2210.00008,/abs/1904.04802,/abs/2207.00421,/abs/1810.08280,/abs/2005.11671,/abs/1909.04778,/abs/1904.05747,/abs/2111.10085,/abs/2004.07919,/abs/2011.05973
90,/abs/2210.00022,/abs/2210.00022,/abs/2110.06322,/abs/1907.13606,/abs/1410.2697,/abs/2310.12659,/abs/1904.03057,/abs/0910.1845,/abs/2002.05019,/abs/2107.07978,/abs/0911.0910
91,/abs/2007.00003,/abs/1906.07508,/abs/1411.2901,/abs/2001.00819,/abs/2108.08067,/abs/1711.02503,/abs/1011.5202,/abs/cs/0703098,/abs/1011.2898,/abs/2008.03489,/abs/2002.09784
92,/abs/2007.00024,/abs/1905.11368,/abs/2107.02797,/abs/1809.01465,/abs/1810.05547,/abs/2007.00240,/abs/2102.11210,/abs/2205.12642,/abs/1710.10686,/abs/2009.06571,/abs/1802.06266
93,/abs/2007.00028,/abs/1902.07111,/abs/1903.01997,/abs/2206.04613,/abs/1910.03948,/abs/2103.09177,/abs/2006.10225,/abs/2209.08399,/abs/2006.08680,/abs/2011.14066,/abs/2010.01637
94,/abs/2007.00045,/abs/2007.00045,/abs/1612.02310,/abs/1409.0919,/abs/1910.10513,/abs/1906.04559,/abs/1412.4186,/abs/1608.04063,/abs/2308.11579,/abs/1309.7750,/abs/2209.12647
95,/abs/2007.00046,/abs/2204.11449,/abs/2011.14317,/abs/1902.01194,/abs/2101.03064,/abs/2007.00046,/abs/1812.08468,/abs/2011.02578,/abs/2004.04141,/abs/2101.09782,/abs/1801.05365
96,/abs/2007.00047,/abs/2007.00047,/abs/1806.03576,/abs/1703.10277,/abs/2109.15068,/abs/2203.15259,/abs/1706.02135,/abs/1604.08202,/abs/2211.13435,/abs/2202.09110,/abs/2011.13649
97,/abs/2007.00049,/abs/2007.00049,/abs/1812.04224,/abs/1908.06361,/abs/1808.06810,/abs/1906.08379,/abs/1804.09692,/abs/2111.07864,/abs/1909.00871,/abs/1912.13413,/abs/1910.14497
98,/abs/2007.00051,/abs/1811.09676,/abs/1508.02272,/abs/2301.12916,/abs/2006.13390,/abs/1708.00335,/abs/2211.12881,/abs/2302.02146,/abs/1607.07284,/abs/2001.04841,/abs/2208.12651
99,/abs/2007.00054,/abs/2007.00054,/abs/2006.00804,/abs/2005.10961,/abs/2304.06120,/abs/2202.01708,/abs/2106.15354,/abs/2101.06762,/abs/2009.10461,/abs/2006.08581,/abs/2202.07587
100,/abs/1903.00001,/abs/2210.13668,/abs/1902.07323,/abs/1903.00001,/abs/1707.08401,/abs/1703.07047,/abs/1612.05968,/abs/2306.12510,/abs/1708.09427,/abs/2101.09637,/abs/2008.02957
101,/abs/1903.00027,/abs/2012.13427,/abs/2205.11303,/abs/1805.00967,/abs/2308.05762,/abs/1601.03984,/abs/2308.00703,/abs/1511.04217,/abs/1808.01406,/abs/2205.02106,/abs/1506.02822
102,/abs/1903.00029,/abs/2205.05363,/abs/1503.00941,/abs/1905.03038,/abs/1906.07602,/abs/1812.09561,/abs/1703.01851,/abs/2105.09383,/abs/2304.13405,/abs/2303.16788,/abs/1903.00029
103,/abs/1903.00036,/abs/2310.09735,/abs/2107.03746,/abs/2110.09286,/abs/2203.04021,/abs/1906.10747,/abs/1705.08506,/abs/2310.06169,/abs/1903.01601,/abs/1903.00036,/abs/2310.09733
104,/abs/1903.00041,/abs/1905.05816,/abs/1811.00739,/abs/1903.00041,/abs/2004.05757,/abs/1809.03132,/abs/2004.03672,/abs/2010.04505,/abs/2203.13867,/abs/2103.11088,/abs/2004.12527
105,/abs/1903.00045,/abs/2210.06154,/abs/2108.06322,/abs/1901.05803,/abs/2106.09563,/abs/2211.04908,/abs/1812.10624,/abs/1910.01196,/abs/1702.04683,/abs/1611.04581,/abs/2210.03204
106,/abs/1903.00048,/abs/1903.00048,/abs/2103.06035,/abs/1703.08342,/abs/1803.01802,/abs/2310.18150,/abs/2311.02406,/abs/1609.07534,/abs/1502.03068,/abs/2304.07972,/abs/1902.09825
107,/abs/1903.00058,/abs/2204.09269,/abs/1911.03154,/abs/2101.08942,/abs/2210.11017,/abs/2211.16863,/abs/2204.12672,/abs/2311.07941,/abs/2001.05136,/abs/1908.07181,/abs/1906.02041
108,/abs/2205.00002,/abs/1403.1076,/abs/1803.02765,/abs/2105.02198,/abs/2109.01281,/abs/1505.06366,/abs/2005.02963,/abs/2209.07449,/abs/1912.09571,/abs/2306.06499,/abs/2110.01831
109,/abs/2205.00029,/abs/1811.07631,/abs/2110.08118,/abs/2204.09719,/abs/1805.00462,/abs/2109.09519,/abs/1901.08149,/abs/1906.00549,/abs/1612.03929,/abs/1804.06512,/abs/2105.02482
110,/abs/2201.00002,/abs/2201.00002,/abs/2310.00824,/abs/2107.06633,/abs/2206.12391,/abs/2302.07724,/abs/2212.13943,/abs/1910.04559,/abs/1412.8369,/abs/2302.07472,/abs/2104.13023
111,/abs/2201.00005,/abs/2201.00005,/abs/2306.05289,/abs/1602.07280,/abs/2203.00497,/abs/2304.00249,/abs/2009.08798,/abs/2311.04226,/abs/2303.11042,/abs/2308.02730,/abs/2201.01060
112,/abs/2201.00006,/abs/2201.00006,/abs/2211.12956,/abs/1705.02755,/abs/2006.06337,/abs/1407.5212,/abs/2112.10107,/abs/2112.02336,/abs/2210.00645,/abs/2010.05772,/abs/1909.00395
113,/abs/2201.00007,/abs/2201.00007,/abs/2304.11923,/abs/1910.01348,/abs/2302.00444,/abs/2103.00497,/abs/2108.06681,/abs/2102.07650,/abs/2207.05409,/abs/2205.15308,/abs/2306.06634
114,/abs/2201.00008,/abs/2303.07685,/abs/2308.10425,/abs/2309.09074,/abs/2307.14596,/abs/2201.06390,/abs/2302.12388,/abs/2212.12932,/abs/2108.02424,/abs/2305.16370,/abs/2109.12218
115,/abs/2201.00009,/abs/2201.00009,/abs/1911.09017,/abs/2306.08780,/abs/2003.07631,/abs/2102.07799,/abs/1911.12116,/abs/2311.01961,/abs/1904.04734,/abs/2305.13072,/abs/2211.14860
116,/abs/2201.00011,/abs/1903.08970,/abs/2310.03916,/abs/1712.08164,/abs/1909.09149,/abs/1911.12008,/abs/2303.01034,/abs/2210.04023,/abs/2207.07897,/abs/2208.06883,/abs/1909.08181
117,/abs/2201.00012,/abs/2201.00012,/abs/2310.08295,/abs/2205.12771,/abs/2301.08491,/abs/1902.06744,/abs/2310.05563,/abs/2006.04734,/abs/1806.10322,/abs/2306.11432,/abs/1910.12591
118,/abs/1907.00025,/abs/1907.00025,/abs/1602.06522,/abs/1707.07325,/abs/2206.01553,/abs/2009.04702,/abs/1906.09082,/abs/2011.01512,/abs/2205.08028,/abs/2009.00836,/abs/1205.4384
119,/abs/1907.00031,/abs/2011.14963,/abs/1807.04162,/abs/1809.01818,/abs/cond-mat/0508216,/abs/2111.05637,/abs/1906.08804,/abs/1911.00298,/abs/2108.13343,/abs/2004.06443,/abs/2105.11146
120,/abs/1907.00033,/abs/1505.05825,/abs/1905.12678,/abs/0901.4002,/abs/1812.00040,/abs/1211.3659,/abs/1307.5551,/abs/1608.05772,/abs/2103.06997,/abs/cs/0702058,/abs/2103.10244
121,/abs/1907.00038,/abs/2011.03733,/abs/2109.01372,/abs/2304.05246,/abs/1312.2936,/abs/1408.1319,/abs/1803.06586,/abs/2005.04470,/abs/1801.05423,/abs/2205.03393,/abs/1602.07265
122,/abs/1907.00039,/abs/1907.00039,/abs/1907.04877,/abs/1907.00198,/abs/2109.06967,/abs/2109.00862,/abs/2310.14940,/abs/2103.14426,/abs/2207.02767,/abs/2103.06085,/abs/1910.11625
123,/abs/1907.00048,/abs/1907.00048,/abs/1801.05215,/abs/2002.03344,/abs/1702.07554,/abs/1908.04718,/abs/1509.03118,/abs/1509.03778,/abs/1905.12468,/abs/1801.08761,/abs/2007.09976
