,query_article_link,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
25,/abs/2005.00051,/abs/2005.00051,/abs/1902.10832,/abs/2112.01630,/abs/2310.01729,/abs/2205.10077,/abs/1809.02716,/abs/1809.05821,/abs/2102.01412,/abs/2001.06311,/abs/2311.07106
26,/abs/2212.00002,/abs/2212.00002,/abs/2111.04461,/abs/1910.01586,/abs/1903.01210,/abs/2306.09690,/abs/2308.13952,/abs/2304.01648,/abs/1809.05837,/abs/2101.08166,/abs/1708.09540
27,/abs/2212.00003,/abs/2212.00003,/abs/2305.09252,/abs/2211.10766,/abs/1910.01975,/abs/2211.09933,/abs/1911.08657,/abs/nlin/0404004,/abs/1803.10530,/abs/1910.01974,/abs/1912.13273
28,/abs/2212.00004,/abs/2212.00004,/abs/2001.00575,/abs/2209.03570,/abs/2308.00801,/abs/1811.10399,/abs/1709.09875,/abs/1709.08957,/abs/1502.00756,/abs/2303.07451,/abs/1307.3439
29,/abs/2212.00006,/abs/2305.01628,/abs/2010.12795,/abs/2205.09273,/abs/2206.05395,/abs/2108.06643,/abs/2007.15780,/abs/2303.12528,/abs/2301.10309,/abs/2104.08724,/abs/2204.00862
30,/abs/2212.00007,/abs/2212.00007,/abs/1807.07291,/abs/1706.06120,/abs/1301.2774,/abs/2105.13984,/abs/1702.08840,/abs/1912.04444,/abs/1906.08591,/abs/1602.03619,/abs/2006.00778
31,/abs/2212.00008,/abs/2212.00008,/abs/1908.03380,/abs/1611.08995,/abs/1610.09480,/abs/2006.11398,/abs/1909.01625,/abs/2107.04117,/abs/2205.03324,/abs/2309.11310,/abs/1909.00699
32,/abs/2212.00009,/abs/2212.00009,/abs/2204.04164,/abs/1903.03993,/abs/2207.12054,/abs/2002.10269,/abs/1507.01062,/abs/2208.03235,/abs/2211.00006,/abs/2212.02071,/abs/2308.04396
33,/abs/2212.00012,/abs/2212.00012,/abs/2102.02936,/abs/2006.02885,/abs/2303.10350,/abs/2103.12146,/abs/2202.07602,/abs/2111.12620,/abs/2001.02310,/abs/1804.07330,/abs/1412.0904
34,/abs/2212.00013,/abs/2212.00013,/abs/2103.10686,/abs/1703.02899,/abs/2209.08169,/abs/1901.06576,/abs/2303.00460,/abs/2207.11431,/abs/2111.02283,/abs/1608.05742,/abs/2107.09996
35,/abs/2212.00015,/abs/2212.00015,/abs/2107.09883,/abs/2111.08001,/abs/2309.10210,/abs/2007.12791,/abs/2308.14769,/abs/2111.06593,/abs/1909.10699,/abs/2006.12971,/abs/1901.11015
36,/abs/2004.00005,/abs/2004.00005,/abs/2005.08379,/abs/2106.13385,/abs/2003.07372,/abs/2301.07378,/abs/2003.10359,/abs/2008.05900,/abs/2005.08400,/abs/2102.07689,/abs/2004.08145
37,/abs/2004.00006,/abs/2004.00006,/abs/1906.03799,/abs/2108.07903,/abs/2106.15280,/abs/2202.06300,/abs/2305.04374,/abs/2208.09480,/abs/2109.06061,/abs/1910.08812,/abs/1704.00090
38,/abs/2004.00010,/abs/2004.00010,/abs/2007.09374,/abs/2207.10635,/abs/2202.11393,/abs/1906.12147,/abs/2102.06387,/abs/2211.17230,/abs/1410.0265,/abs/2110.06412,/abs/1401.0987
39,/abs/2004.00033,/abs/2004.00033,/abs/2205.10517,/abs/2002.05417,/abs/2104.07908,/abs/2112.06598,/abs/1805.09016,/abs/2011.01154,/abs/1505.05008,/abs/2010.00454,/abs/1912.07076
40,/abs/2004.00034,/abs/2004.00034,/abs/2004.01532,/abs/2012.08849,/abs/1812.02782,/abs/1910.01586,/abs/2306.09690,/abs/2004.12642,/abs/2111.04461,/abs/1211.4500,/abs/1811.05027
41,/abs/2004.00046,/abs/2004.00046,/abs/2205.02134,/abs/1105.4480,/abs/2109.04567,/abs/0812.3249,/abs/2206.04612,/abs/1105.3620,/abs/1511.05427,/abs/1107.5665,/abs/2001.02960
42,/abs/2004.00048,/abs/2004.00048,/abs/2302.09334,/abs/2105.07960,/abs/1912.05239,/abs/2210.08085,/abs/2209.03618,/abs/2002.01088,/abs/2306.09961,/abs/2209.08480,/abs/1509.05646
43,/abs/2004.00049,/abs/2004.00049,/abs/2309.13956,/abs/2107.06050,/abs/2108.08998,/abs/2104.02699,/abs/2101.05278,/abs/2203.11105,/abs/2011.13786,/abs/2307.15033,/abs/2205.06304
44,/abs/2004.00050,/abs/2004.00050,/abs/2101.11978,/abs/2109.06050,/abs/1901.04787,/abs/1709.01895,/abs/1605.01655,/abs/2201.00614,/abs/1606.05464,/abs/2305.13047,/abs/2005.00388
45,/abs/2004.00053,/abs/2004.00053,/abs/2106.11384,/abs/2305.03010,/abs/2103.15543,/abs/2001.04935,/abs/2202.08827,/abs/2310.06816,/abs/2211.02878,/abs/2202.13817,/abs/1805.01070
46,/abs/2206.00001,/abs/2206.00001,/abs/1309.6852,/abs/1811.01537,/abs/2306.07706,/abs/1410.4391,/abs/1712.01158,/abs/1802.07400,/abs/2309.03517,/abs/2104.05816,/abs/1402.5259
47,/abs/2206.00005,/abs/2206.00005,/abs/1806.09664,/abs/1808.09058,/abs/2205.01493,/abs/2305.08544,/abs/2108.08875,/abs/1806.08781,/abs/2011.03429,/abs/1711.11240,/abs/1810.05025
48,/abs/2206.00007,/abs/2206.00007,/abs/2010.15561,/abs/2001.04030,/abs/2108.06228,/abs/2303.14453,/abs/2009.11680,/abs/2011.05411,/abs/1905.10053,/abs/1812.03337,/abs/2103.00710
49,/abs/2206.00024,/abs/2206.00024,/abs/2308.07588,/abs/2211.16110,/abs/2112.14586,/abs/2102.07666,/abs/1505.04984,/abs/2102.00490,/abs/1508.05170,/abs/1912.13213,/abs/1208.3728
50,/abs/2206.00026,/abs/2206.00026,/abs/2206.03635,/abs/2306.08853,/abs/1801.05852,/abs/1905.04962,/abs/1803.09010,/abs/1811.10789,/abs/2010.15222,/abs/1709.08339,/abs/1606.04327
51,/abs/2206.00035,/abs/2206.00035,/abs/2107.03907,/abs/2303.07242,/abs/2204.12601,/abs/1807.05746,/abs/2206.15037,/abs/cs/0409021,/abs/2004.11768,/abs/2106.05227,/abs/2106.00236
52,/abs/2206.00047,/abs/2206.00047,/abs/2305.15644,/abs/2103.02503,/abs/2301.07845,/abs/2102.10271,/abs/2305.15889,/abs/2301.10418,/abs/2307.06825,/abs/2102.05082,/abs/2106.13899
53,/abs/2206.00048,/abs/2206.00048,/abs/2111.12583,/abs/2111.03186,/abs/2004.14367,/abs/2007.06600,/abs/2104.00487,/abs/2002.03754,/abs/2112.04603,/abs/2105.08222,/abs/2202.09649
54,/abs/2204.00003,/abs/2204.00003,/abs/2309.03640,/abs/2208.08190,/abs/2003.14109,/abs/2007.11876,/abs/1907.03698,/abs/1912.05445,/abs/2311.05237,/abs/2302.00123,/abs/2104.09333
55,/abs/2204.00004,/abs/2204.00004,/abs/2104.07560,/abs/2204.11574,/abs/2210.13746,/abs/2210.06576,/abs/2212.10179,/abs/2210.15615,/abs/2302.05527,/abs/2110.04399,/abs/2010.13588
56,/abs/2204.00005,/abs/2204.00005,/abs/2305.07119,/abs/2302.09584,/abs/2012.09284,/abs/2201.08954,/abs/2105.04799,/abs/2011.05243,/abs/2308.16633,/abs/2203.06543,/abs/2006.15351
57,/abs/2204.00006,/abs/2204.00006,/abs/1901.09401,/abs/1110.2529,/abs/1603.00570,/abs/1803.07964,/abs/2005.01097,/abs/2112.14332,/abs/2309.01640,/abs/2308.01481,/abs/1506.09016
58,/abs/2204.00008,/abs/2204.00008,/abs/2310.10427,/abs/1712.09491,/abs/2304.06908,/abs/2107.14185,/abs/2305.01361,/abs/2004.12519,/abs/2309.16878,/abs/2304.10136,/abs/1907.10823
59,/abs/2204.00011,/abs/2204.00011,/abs/2308.02542,/abs/2309.05138,/abs/2106.05688,/abs/1406.2398,/abs/2204.01588,/abs/1512.00327,/abs/2109.06473,/abs/1711.07543,/abs/2009.12853
60,/abs/2204.00032,/abs/2204.00032,/abs/2009.00395,/abs/2303.03446,/abs/2309.05610,/abs/1807.05852,/abs/1709.01604,/abs/2103.07101,/abs/1911.09777,/abs/1806.01246,/abs/2110.08324
61,/abs/2204.00034,/abs/2204.00034,/abs/2011.11097,/abs/2208.05408,/abs/1612.09426,/abs/2201.11780,/abs/2202.07904,/abs/2007.08644,/abs/1810.08092,/abs/2102.00973,/abs/2011.04719
62,/abs/2204.00035,/abs/2204.00035,/abs/2203.00798,/abs/2106.03919,/abs/2303.13482,/abs/2303.17935,/abs/1805.04201,/abs/1511.03152,/abs/2212.03858,/abs/2012.08456,/abs/2310.08745
63,/abs/1902.00006,/abs/1902.00006,/abs/1802.00682,/abs/1806.07538,/abs/2109.03756,/abs/1907.06831,/abs/2206.10610,/abs/2104.13299,/abs/1906.01431,/abs/1902.06787,/abs/1910.13503
64,/abs/1902.00009,/abs/1902.00009,/abs/1902.00009,/abs/1707.07140,/abs/1812.11396,/abs/1703.07307,/abs/1707.00489,/abs/2201.05208,/abs/2006.06825,/abs/2212.02604,/abs/1712.09163
65,/abs/1902.00014,/abs/1902.00014,/abs/1604.04164,/abs/1808.03130,/abs/1804.07805,/abs/1707.01870,/abs/1504.07443,/abs/2209.02464,/abs/1504.05150,/abs/1809.00134,/abs/2003.07800
66,/abs/1902.00016,/abs/1902.00016,/abs/1805.07802,/abs/1812.04352,/abs/1605.09332,/abs/1907.05852,/abs/2211.17180,/abs/1805.07798,/abs/2206.04833,/abs/2202.01919,/abs/2101.09948
67,/abs/1902.00020,/abs/1902.00020,/abs/0706.1751,/abs/cs/0701097,/abs/2003.14063,/abs/2305.01891,/abs/1212.0347,/abs/2306.07516,/abs/1104.0988,/abs/2212.07805,/abs/1503.02196
68,/abs/1902.00031,/abs/1902.00031,/abs/2109.05153,/abs/2101.04226,/abs/1804.00401,/abs/2003.07438,/abs/1906.08990,/abs/1811.00633,/abs/2211.06193,/abs/2212.13074,/abs/1909.09565
69,/abs/1902.00033,/abs/1902.00033,/abs/1511.06208,/abs/2007.07142,/abs/2307.09816,/abs/2305.19043,/abs/2307.01077,/abs/2210.17475,/abs/1804.08833,/abs/2203.00126,/abs/1508.05550
70,/abs/1902.00038,/abs/1902.00038,/abs/1708.01471,/abs/1705.06676,/abs/2302.00389,/abs/1606.01847,/abs/1911.03977,/abs/1810.03414,/abs/1812.05252,/abs/1904.09078,/abs/1909.11874
71,/abs/2006.00028,/abs/2006.00028,/abs/2310.19223,/abs/2109.04378,/abs/2103.14127,/abs/2004.13358,/abs/2006.08903,/abs/2104.01542,/abs/2009.01439,/abs/1903.00228,/abs/1706.04652
72,/abs/2006.00030,/abs/2006.00030,/abs/1403.7870,/abs/1912.05322,/abs/2104.12536,/abs/1403.3991,/abs/1307.6285,/abs/2002.03792,/abs/1811.10308,/abs/1312.1444,/abs/1809.10830
73,/abs/2006.00031,/abs/2006.00031,/abs/2206.11815,/abs/1511.04623,/abs/2205.06603,/abs/2204.04163,/abs/2109.01819,/abs/2309.08272,/abs/2004.01970,/abs/2003.10555,/abs/2102.10437
74,/abs/2006.00037,/abs/2006.00037,/abs/2203.04551,/abs/2311.02558,/abs/1703.01281,/abs/1911.09807,/abs/2007.15860,/abs/2011.10474,/abs/2103.09364,/abs/2006.11000,/abs/2010.11932
75,/abs/2006.00038,/abs/2006.00038,/abs/2104.00952,/abs/2102.13622,/abs/2108.03625,/abs/2210.16850,/abs/2201.02797,/abs/2004.00430,/abs/1806.00979,/abs/1711.04075,/abs/1803.09533
76,/abs/2006.00044,/abs/2006.00044,/abs/1907.11061,/abs/1810.04645,/abs/2108.09931,/abs/2105.10668,/abs/1811.03538,/abs/1305.4247,/abs/1805.05887,/abs/2204.09106,/abs/2006.04806
77,/abs/2006.00046,/abs/2006.00046,/abs/2012.04770,/abs/2006.13362,/abs/2005.05625,/abs/2005.10187,/abs/2101.09075,/abs/2008.00431,/abs/2006.09099,/abs/2307.02931,/abs/2006.06822
78,/abs/2006.00048,/abs/2006.00048,/abs/2310.06599,/abs/2109.11435,/abs/1904.04750,/abs/1904.02468,/abs/2004.04389,/abs/1907.10312,/abs/1911.09064,/abs/1711.04188,/abs/1812.10280
79,/abs/2211.00002,/abs/2211.00002,/abs/2309.06948,/abs/2204.03703,/abs/2111.08011,/abs/2206.02564,/abs/2203.12476,/abs/1909.11721,/abs/2212.07431,/abs/2201.09132,/abs/2202.01020
80,/abs/2211.00005,/abs/2211.00005,/abs/2202.06593,/abs/1810.10107,/abs/2301.12873,/abs/2309.14029,/abs/1610.05083,/abs/1903.01454,/abs/1705.05681,/abs/1206.4116,/abs/1910.03860
81,/abs/2211.00006,/abs/2211.00006,/abs/1704.03520,/abs/2204.00547,/abs/2105.06016,/abs/1903.03993,/abs/2103.10683,/abs/2211.04338,/abs/2206.14415,/abs/1705.02288,/abs/2108.02052
82,/abs/2211.00007,/abs/2211.00007,/abs/2209.12265,/abs/2208.00358,/abs/2210.17386,/abs/2205.00692,/abs/2209.12749,/abs/2201.09076,/abs/2010.01722,/abs/2305.09832,/abs/2010.05693
83,/abs/2211.00053,/abs/2211.00053,/abs/1805.04276,/abs/2205.14219,/abs/2308.03188,/abs/2204.07837,/abs/2305.10314,/abs/2107.07150,/abs/2310.14534,/abs/2311.00233,/abs/1810.00668
84,/abs/2211.00057,/abs/2211.00057,/abs/2011.02773,/abs/2107.01662,/abs/2202.00453,/abs/2005.10082,/abs/2008.04285,/abs/2001.11021,/abs/2203.05303,/abs/2005.11507,/abs/2003.10998
85,/abs/2211.00058,/abs/2211.00058,/abs/1511.03036,/abs/2108.06835,/abs/1707.07673,/abs/0902.4535,/abs/1912.00423,/abs/2201.07034,/abs/2111.05587,/abs/2305.06088,/abs/1112.4099
86,/abs/2211.00061,/abs/2211.00061,/abs/1702.07733,/abs/2006.13062,/abs/2104.12492,/abs/2101.12432,/abs/2012.07188,/abs/1910.11027,/abs/1303.4461,/abs/2206.12551,/abs/1706.00487
87,/abs/2210.00002,/abs/2210.00002,/abs/2202.01560,/abs/2202.12378,/abs/2303.06149,/abs/2306.13370,/abs/1808.07752,/abs/2010.12226,/abs/2307.02432,/abs/1908.09487,/abs/2311.00060
88,/abs/2210.00003,/abs/2210.00003,/abs/2210.11477,/abs/1808.08647,/abs/2012.01359,/abs/2205.14832,/abs/2111.05294,/abs/2105.03046,/abs/2110.13463,/abs/2303.08710,/abs/1904.12240
89,/abs/2210.00008,/abs/2210.00008,/abs/2011.05973,/abs/1803.04173,/abs/1810.08280,/abs/2010.16323,/abs/1904.05747,/abs/1812.08108,/abs/2111.11487,/abs/1806.04773,/abs/2209.02453
90,/abs/2210.00022,/abs/2210.00022,/abs/2006.08756,/abs/1907.13606,/abs/2306.02526,/abs/1410.2697,/abs/1905.10469,/abs/2205.10898,/abs/2107.07978,/abs/1909.08734,/abs/2301.01753
91,/abs/2007.00003,/abs/2007.00003,/abs/0809.3009,/abs/0802.3924,/abs/1111.6895,/abs/0803.0166,/abs/1907.08796,/abs/0807.3186,/abs/1907.05609,/abs/2309.00115,/abs/2210.15655
92,/abs/2007.00024,/abs/2007.00024,/abs/2306.01154,/abs/2010.04555,/abs/2305.14974,/abs/1803.09327,/abs/1702.00071,/abs/2107.06424,/abs/2307.05189,/abs/2201.11665,/abs/1802.00086
93,/abs/2007.00028,/abs/2007.00028,/abs/2303.01135,/abs/2303.10758,/abs/2103.12692,/abs/1806.01796,/abs/1812.00542,/abs/2006.07867,/abs/2202.13328,/abs/1412.0156,/abs/2202.13441
94,/abs/2007.00045,/abs/2007.00045,/abs/1612.02310,/abs/1407.2572,/abs/cs/0306099,/abs/1708.04321,/abs/1409.0923,/abs/1809.06846,/abs/1309.7750,/abs/1409.0919,/abs/1906.04559
95,/abs/2007.00046,/abs/2007.00046,/abs/2007.08176,/abs/1901.08688,/abs/1903.02196,/abs/1801.05365,/abs/2101.03064,/abs/1804.00722,/abs/1802.09088,/abs/1604.06242,/abs/1902.01194
96,/abs/2007.00047,/abs/2007.00047,/abs/1711.09060,/abs/2308.00949,/abs/2008.00810,/abs/2102.06777,/abs/1912.04488,/abs/1811.10870,/abs/2202.09110,/abs/2304.08826,/abs/1806.00911
97,/abs/2007.00049,/abs/2007.00049,/abs/1908.06361,/abs/1909.00871,/abs/1903.03862,/abs/1810.03611,/abs/2109.14039,/abs/2009.09435,/abs/1906.00742,/abs/1904.08783,/abs/2006.11642
98,/abs/2007.00051,/abs/2007.00051,/abs/2104.09732,/abs/2012.09413,/abs/2007.01922,/abs/2006.04719,/abs/1805.04770,/abs/2302.11472,/abs/2010.07485,/abs/2301.04338,/abs/2107.06993
99,/abs/2007.00054,/abs/2007.00054,/abs/2006.00804,/abs/2005.10961,/abs/2101.06762,/abs/1510.07090,/abs/2009.10461,/abs/2006.12185,/abs/2110.02198,/abs/2006.08581,/abs/2010.15674
100,/abs/1903.00001,/abs/1903.00001,/abs/2008.02957,/abs/1808.08885,/abs/1707.08401,/abs/1808.10646,/abs/2111.10827,/abs/1612.05970,/abs/1902.07323,/abs/1707.06978,/abs/1803.01906
101,/abs/1903.00027,/abs/1903.00027,/abs/2003.14210,/abs/1810.05762,/abs/2107.09645,/abs/2310.06208,/abs/2006.00979,/abs/2011.07537,/abs/2108.13035,/abs/1902.02441,/abs/1901.04772
102,/abs/1903.00029,/abs/1903.00029,/abs/2307.07304,/abs/1703.01851,/abs/2310.00976,/abs/2307.12916,/abs/2303.16788,/abs/2105.09383,/abs/2002.05245,/abs/2201.07424,/abs/1711.07621
103,/abs/1903.00036,/abs/1903.00036,/abs/1605.03036,/abs/1710.06548,/abs/1803.10048,/abs/2310.06169,/abs/2002.06888,/abs/2105.03799,/abs/2010.07451,/abs/1904.11104,/abs/2205.15443
104,/abs/1903.00041,/abs/1903.00041,/abs/2103.11088,/abs/2004.03672,/abs/1905.05816,/abs/2203.13867,/abs/1808.08866,/abs/2004.05757,/abs/2010.04505,/abs/2010.02552,/abs/1809.03132
105,/abs/1903.00045,/abs/1903.00045,/abs/2004.03072,/abs/1708.02983,/abs/1711.05979,/abs/1810.11112,/abs/2010.10458,/abs/1605.08325,/abs/2301.06813,/abs/2107.06533,/abs/2202.01306
106,/abs/1903.00048,/abs/1903.00048,/abs/2103.06035,/abs/1602.00382,/abs/1802.04943,/abs/1807.11878,/abs/1807.01533,/abs/2311.05368,/abs/1711.05010,/abs/2206.08862,/abs/2303.11097
107,/abs/1903.00058,/abs/1903.00058,/abs/1804.02559,/abs/1612.06897,/abs/2204.06175,/abs/2305.13034,/abs/2302.12188,/abs/2004.14821,/abs/2001.08140,/abs/2205.11211,/abs/2204.12608
108,/abs/2205.00002,/abs/2205.00002,/abs/2010.09101,/abs/1904.10396,/abs/1911.10988,/abs/2011.15091,/abs/2303.15935,/abs/2212.00800,/abs/2303.13651,/abs/1903.10410,/abs/2301.05397
109,/abs/2205.00029,/abs/2205.00029,/abs/2105.04850,/abs/1709.07858,/abs/1911.02557,/abs/2204.07135,/abs/2005.00123,/abs/2203.06654,/abs/2305.14449,/abs/2204.05928,/abs/1709.07840
110,/abs/2201.00002,/abs/2201.00002,/abs/2303.05823,/abs/2310.00824,/abs/2108.03459,/abs/2007.07671,/abs/2009.12714,/abs/1911.06016,/abs/1412.8369,/abs/2208.09808,/abs/2107.06633
111,/abs/2201.00005,/abs/2201.00005,/abs/2303.11042,/abs/2306.05289,/abs/2308.02730,/abs/2104.08203,/abs/2202.06383,/abs/1602.07280,/abs/2106.12921,/abs/2205.13067,/abs/1901.00746
112,/abs/2201.00006,/abs/2201.00006,/abs/2010.05772,/abs/2112.10107,/abs/2211.01025,/abs/1705.02755,/abs/2112.02336,/abs/2306.07553,/abs/1905.04722,/abs/2111.08067,/abs/1905.04716
113,/abs/2201.00007,/abs/2201.00007,/abs/2306.06634,/abs/2204.00548,/abs/2302.00444,/abs/2102.07650,/abs/2205.15308,/abs/2107.06993,/abs/2103.04062,/abs/1911.07471,/abs/2103.00497
114,/abs/2201.00008,/abs/2201.00008,/abs/2001.02908,/abs/2205.01480,/abs/2303.07685,/abs/2012.09641,/abs/2307.14596,/abs/1911.05699,/abs/2203.15737,/abs/2302.12598,/abs/2006.12292
115,/abs/2201.00009,/abs/2201.00009,/abs/2209.11189,/abs/2311.01961,/abs/2106.12773,/abs/1704.03296,/abs/2208.06175,/abs/2112.04882,/abs/2202.10553,/abs/2012.07332,/abs/2212.10565
116,/abs/2201.00011,/abs/2201.00011,/abs/2206.12005,/abs/2303.06155,/abs/2209.14520,/abs/2205.02468,/abs/2202.07846,/abs/2010.10338,/abs/2210.01351,/abs/2103.04062,/abs/2005.00727
117,/abs/2201.00012,/abs/2201.00012,/abs/2301.08491,/abs/2006.04734,/abs/1912.13037,/abs/2103.04289,/abs/2001.03415,/abs/2109.11018,/abs/2304.05632,/abs/2205.15367,/abs/1809.08343
118,/abs/1907.00025,/abs/1907.00025,/abs/1602.06522,/abs/2206.01553,/abs/1707.07325,/abs/1904.07414,/abs/1205.4384,/abs/1005.4376,/abs/1904.10814,/abs/1906.09082,/abs/1901.02353
119,/abs/1907.00031,/abs/1907.00031,/abs/1706.00550,/abs/1802.02550,/abs/1511.06499,/abs/1706.02262,/abs/2006.10023,/abs/2009.01675,/abs/2301.12594,/abs/2007.00642,/abs/2211.17267
120,/abs/1907.00033,/abs/1907.00033,/abs/1811.02687,/abs/2011.01770,/abs/2211.03538,/abs/2111.04543,/abs/2303.16043,/abs/1812.05316,/abs/2209.12315,/abs/2005.05070,/abs/1810.04620
121,/abs/1907.00038,/abs/1907.00038,/abs/2010.05522,/abs/1805.06660,/abs/2012.09631,/abs/2004.08046,/abs/1703.06971,/abs/1708.02383,/abs/0911.1965,/abs/2302.08893,/abs/1911.00314
122,/abs/1907.00039,/abs/1907.00039,/abs/1907.04877,/abs/2204.12906,/abs/1907.00198,/abs/2207.08227,/abs/2307.06688,/abs/2207.02767,/abs/2309.05785,/abs/2301.02711,/abs/1606.00981
123,/abs/1907.00048,/abs/1907.00048,/abs/1509.03778,/abs/1809.00912,/abs/2104.05102,/abs/1910.00214,/abs/2011.00243,/abs/1702.04653,/abs/1208.2908,/abs/2001.07103,/abs/1410.5010
