,query_article_link,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
11,/abs/2005.00042,/abs/2005.00042,/abs/2304.03022,/abs/1304.1636,/abs/1401.5741,/abs/2203.10965,/abs/0911.4178,/abs/cs/0008007,/abs/2112.06049,/abs/cs/0701072,/abs/cs/0007018
12,/abs/2005.00043,/abs/2103.04226,/abs/2005.00043,/abs/1605.09641,/abs/1611.01377,/abs/2101.10198,/abs/1701.04525,/abs/1905.06124,/abs/2211.12196,/abs/2304.07363,/abs/2006.03930
13,/abs/2005.00044,/abs/2005.00044,/abs/1207.0140,/abs/2202.04522,/abs/2104.12425,/abs/2305.05074,/abs/1808.08896,/abs/1109.3890,/abs/2109.13142,/abs/1910.08185,/abs/2004.10360
14,/abs/2005.00048,/abs/2105.10311,/abs/1805.02473,/abs/2001.10980,/abs/2104.04039,/abs/2003.00814,/abs/2201.05273,/abs/2204.09453,/abs/1905.01984,/abs/1612.04687,/abs/1702.02390
15,/abs/2005.00050,/abs/2005.00050,/abs/2005.06602,/abs/2010.00857,/abs/2005.09946,/abs/2309.02403,/abs/2012.00004,/abs/2011.07247,/abs/2005.07979,/abs/2209.00154,/abs/2001.03216
16,/abs/2005.00051,/abs/2310.01729,/abs/2208.02330,/abs/2009.08816,/abs/2005.00051,/abs/2311.09910,/abs/2005.09352,/abs/1911.05413,/abs/2011.05896,/abs/2308.05952,/abs/1809.02716
17,/abs/2212.00004,/abs/1611.09480,/abs/2304.05462,/abs/2303.02523,/abs/1709.08957,/abs/2110.05688,/abs/1911.13207,/abs/2311.03395,/abs/1711.10886,/abs/2303.14792,/abs/2210.13127
18,/abs/2212.00006,/abs/1902.00397,/abs/2008.11427,/abs/1005.2882,/abs/2112.11546,/abs/2304.03393,/abs/1908.02480,/abs/1403.7044,/abs/1907.07368,/abs/1804.11121,/abs/2205.08524
19,/abs/2212.00009,/abs/2207.12054,/abs/2309.17100,/abs/2110.12489,/abs/1204.1169,/abs/2204.04135,/abs/1606.05446,/abs/2009.14452,/abs/1910.00089,/abs/2108.08615,/abs/2003.10707
20,/abs/2212.00013,/abs/2005.04539,/abs/2112.15187,/abs/2111.07171,/abs/2005.04537,/abs/1703.02899,/abs/1906.04556,/abs/1812.05027,/abs/2107.09647,/abs/2006.11108,/abs/2307.05891
21,/abs/2004.00006,/abs/1906.03799,/abs/2004.00006,/abs/2106.15280,/abs/2301.06143,/abs/2301.06184,/abs/2211.03928,/abs/1309.4413,/abs/1809.08134,/abs/2310.14437,/abs/2308.01613
22,/abs/2004.00010,/abs/2104.01987,/abs/1605.02065,/abs/2210.17520,/abs/1603.01887,/abs/2301.13850,/abs/1203.2570,/abs/1910.12820,/abs/2205.13941,/abs/2004.00010,/abs/1905.02383
23,/abs/2004.00033,/abs/1508.02096,/abs/1909.01247,/abs/2104.13456,/abs/1612.03266,/abs/1706.00506,/abs/2010.15036,/abs/2010.06778,/abs/1802.05583,/abs/2304.05468,/abs/1805.07946
24,/abs/2004.00034,/abs/2004.00034,/abs/2012.08849,/abs/2004.01532,/abs/1910.01586,/abs/2212.00002,/abs/2306.09690,/abs/1905.05673,/abs/2301.09394,/abs/2210.06697,/abs/2103.03898
25,/abs/2004.00048,/abs/2306.09961,/abs/1905.03389,/abs/2009.08403,/abs/2305.07571,/abs/2010.14616,/abs/2004.00048,/abs/2110.00438,/abs/2110.08122,/abs/2012.11692,/abs/1909.00835
26,/abs/2004.00049,/abs/2101.05278,/abs/2309.13956,/abs/2107.06050,/abs/2004.00049,/abs/2211.12123,/abs/2112.00719,/abs/2202.02183,/abs/2108.08998,/abs/2304.14403,/abs/2107.13812
27,/abs/2004.00050,/abs/2004.00050,/abs/2109.06050,/abs/1910.02076,/abs/2101.11978,/abs/2003.08385,/abs/2305.13047,/abs/2306.08999,/abs/2302.02813,/abs/2005.00388,/abs/1908.03181
28,/abs/2004.00053,/abs/2305.03010,/abs/2004.00053,/abs/2310.06816,/abs/2106.11384,/abs/2001.10648,/abs/2106.02818,/abs/2309.17310,/abs/2102.11673,/abs/2112.02557,/abs/1912.07942
29,/abs/2206.00007,/abs/1808.01552,/abs/2206.00007,/abs/2010.15561,/abs/1901.08518,/abs/2310.08459,/abs/1911.02685,/abs/1608.04581,/abs/2210.04505,/abs/2106.15802,/abs/2212.00622
30,/abs/2206.00026,/abs/2206.00026,/abs/cs/0602034,/abs/1904.05334,/abs/2006.16860,/abs/2010.15222,/abs/1501.01666,/abs/2109.08329,/abs/2206.03635,/abs/0708.3879,/abs/2310.11626
31,/abs/2206.00047,/abs/2307.06825,/abs/1301.2115,/abs/2007.01434,/abs/2111.13822,/abs/2101.09436,/abs/2102.03924,/abs/2003.12815,/abs/2305.15889,/abs/2210.14507,/abs/2201.03102
32,/abs/2206.00048,/abs/2102.12139,/abs/2006.05132,/abs/1910.09638,/abs/1612.04021,/abs/1905.01164,/abs/1806.00880,/abs/2102.06944,/abs/2206.00048,/abs/1711.05914,/abs/2108.04896
33,/abs/2204.00003,/abs/2309.03640,/abs/2204.00003,/abs/2310.17462,/abs/2009.11446,/abs/2209.12101,/abs/2004.12611,/abs/2207.11709,/abs/2311.02500,/abs/1011.0596,/abs/2302.06276
34,/abs/2204.00032,/abs/2204.05986,/abs/2202.02510,/abs/1912.00981,/abs/2307.10569,/abs/2303.03592,/abs/2106.12563,/abs/2001.07641,/abs/2101.11702,/abs/2310.16224,/abs/1911.06473
35,/abs/1902.00006,/abs/1806.08049,/abs/2212.14447,/abs/1910.13503,/abs/2007.07584,/abs/2205.00130,/abs/1707.03886,/abs/2102.07817,/abs/2302.11965,/abs/2204.05948,/abs/2310.03466
36,/abs/1902.00009,/abs/2307.14935,/abs/2301.05965,/abs/2012.09155,/abs/2010.09583,/abs/1205.1642,/abs/2310.06758,/abs/1111.4753,/abs/1812.03478,/abs/1312.0350,/abs/cs/0111006
37,/abs/1902.00014,/abs/1902.00014,/abs/1808.02850,/abs/1804.07805,/abs/1808.03130,/abs/1210.7154,/abs/2003.07800,/abs/1611.02453,/abs/2011.09176,/abs/2107.05369,/abs/1401.5850
38,/abs/1902.00031,/abs/2208.10099,/abs/1902.00031,/abs/1909.01822,/abs/2310.17894,/abs/1804.00401,/abs/cmp-lg/9503016,/abs/2212.13074,/abs/2003.07438,/abs/2109.05153,/abs/2210.03768
39,/abs/1902.00033,/abs/2209.05557,/abs/2208.09392,/abs/2302.10907,/abs/2211.10655,/abs/1506.04566,/abs/2303.08440,/abs/1612.05846,/abs/2309.08511,/abs/2211.07804,/abs/1903.03491
40,/abs/1902.00038,/abs/1705.06676,/abs/1902.00038,/abs/2105.00421,/abs/1709.08203,/abs/1606.01847,/abs/2204.00975,/abs/1909.11874,/abs/1708.01471,/abs/1811.11903,/abs/1804.00775
41,/abs/2006.00031,/abs/2101.07668,/abs/1909.09279,/abs/2302.03589,/abs/2104.07578,/abs/2106.00737,/abs/2106.00085,/abs/2307.02910,/abs/1908.05838,/abs/1810.03996,/abs/2004.05067
42,/abs/2006.00037,/abs/1603.02729,/abs/2307.14105,/abs/1604.03670,/abs/2009.09933,/abs/2109.02744,/abs/1106.5829,/abs/2311.06455,/abs/1608.08334,/abs/2106.06073,/abs/2207.00254
43,/abs/2006.00044,/abs/2111.11714,/abs/1610.01953,/abs/2201.05415,/abs/1908.04133,/abs/2308.03478,/abs/1711.00525,/abs/1905.06122,/abs/2207.13419,/abs/1906.10416,/abs/1905.11701
44,/abs/2006.00046,/abs/2005.10187,/abs/2006.00046,/abs/2108.02008,/abs/2010.03232,/abs/2007.11928,/abs/2003.08567,/abs/2005.05625,/abs/2307.02931,/abs/2003.14243,/abs/2009.04916
45,/abs/2006.00048,/abs/1904.09972,/abs/2006.00048,/abs/2109.11435,/abs/2212.10808,/abs/1904.04750,/abs/2109.07281,/abs/1606.03511,/abs/2103.05520,/abs/1812.10280,/abs/2212.07218
46,/abs/2211.00005,/abs/1912.08919,/abs/2303.12783,/abs/2102.02090,/abs/1106.0730,/abs/2202.06593,/abs/cs/0210025,/abs/0711.0367,/abs/2211.00005,/abs/1012.3059,/abs/1504.02298
47,/abs/2211.00006,/abs/1903.03993,/abs/2211.00006,/abs/1909.01421,/abs/2204.00547,/abs/2211.04338,/abs/1704.03520,/abs/2209.09725,/abs/1606.07283,/abs/2308.04396,/abs/1803.01248
48,/abs/2211.00007,/abs/2007.09101,/abs/2306.11217,/abs/2001.11231,/abs/1804.00338,/abs/2008.01302,/abs/1912.03408,/abs/1804.06264,/abs/2007.08343,/abs/2107.06195,/abs/2306.11466
49,/abs/2211.00053,/abs/2202.11908,/abs/2211.00053,/abs/2301.11479,/abs/1911.00176,/abs/2306.05426,/abs/1902.02192,/abs/2004.07534,/abs/2106.04985,/abs/2012.00377,/abs/1707.01943
50,/abs/2211.00057,/abs/1803.01788,/abs/1801.04971,/abs/1707.07029,/abs/2306.08766,/abs/cs/9811013,/abs/1501.05039,/abs/1903.06215,/abs/1705.07862,/abs/2305.10234,/abs/2006.16964
51,/abs/2210.00008,/abs/2210.00008,/abs/1904.04802,/abs/2207.00421,/abs/1810.08280,/abs/2005.11671,/abs/1909.04778,/abs/1904.05747,/abs/2111.10085,/abs/2004.07919,/abs/2011.05973
52,/abs/2007.00024,/abs/1905.11368,/abs/2107.02797,/abs/1809.01465,/abs/1810.05547,/abs/2007.00240,/abs/2102.11210,/abs/2205.12642,/abs/1710.10686,/abs/2009.06571,/abs/1802.06266
53,/abs/2007.00028,/abs/1902.07111,/abs/1903.01997,/abs/2206.04613,/abs/1910.03948,/abs/2103.09177,/abs/2006.10225,/abs/2209.08399,/abs/2006.08680,/abs/2011.14066,/abs/2010.01637
54,/abs/2007.00045,/abs/2007.00045,/abs/1612.02310,/abs/1409.0919,/abs/1910.10513,/abs/1906.04559,/abs/1412.4186,/abs/1608.04063,/abs/2308.11579,/abs/1309.7750,/abs/2209.12647
55,/abs/1903.00001,/abs/2210.13668,/abs/1902.07323,/abs/1903.00001,/abs/1707.08401,/abs/1703.07047,/abs/1612.05968,/abs/2306.12510,/abs/1708.09427,/abs/2101.09637,/abs/2008.02957
56,/abs/1903.00027,/abs/2012.13427,/abs/2205.11303,/abs/1805.00967,/abs/2308.05762,/abs/1601.03984,/abs/2308.00703,/abs/1511.04217,/abs/1808.01406,/abs/2205.02106,/abs/1506.02822
57,/abs/1903.00036,/abs/2310.09735,/abs/2107.03746,/abs/2110.09286,/abs/2203.04021,/abs/1906.10747,/abs/1705.08506,/abs/2310.06169,/abs/1903.01601,/abs/1903.00036,/abs/2310.09733
58,/abs/1903.00041,/abs/1905.05816,/abs/1811.00739,/abs/1903.00041,/abs/2004.05757,/abs/1809.03132,/abs/2004.03672,/abs/2010.04505,/abs/2203.13867,/abs/2103.11088,/abs/2004.12527
59,/abs/1903.00045,/abs/2210.06154,/abs/2108.06322,/abs/1901.05803,/abs/2106.09563,/abs/2211.04908,/abs/1812.10624,/abs/1910.01196,/abs/1702.04683,/abs/1611.04581,/abs/2210.03204
60,/abs/1903.00058,/abs/2204.09269,/abs/1911.03154,/abs/2101.08942,/abs/2210.11017,/abs/2211.16863,/abs/2204.12672,/abs/2311.07941,/abs/2001.05136,/abs/1908.07181,/abs/1906.02041
61,/abs/2205.00029,/abs/1811.07631,/abs/2110.08118,/abs/2204.09719,/abs/1805.00462,/abs/2109.09519,/abs/1901.08149,/abs/1906.00549,/abs/1612.03929,/abs/1804.06512,/abs/2105.02482
62,/abs/2201.00006,/abs/2201.00006,/abs/2211.12956,/abs/1705.02755,/abs/2006.06337,/abs/1407.5212,/abs/2112.10107,/abs/2112.02336,/abs/2210.00645,/abs/2010.05772,/abs/1909.00395
63,/abs/2201.00011,/abs/1903.08970,/abs/2310.03916,/abs/1712.08164,/abs/1909.09149,/abs/1911.12008,/abs/2303.01034,/abs/2210.04023,/abs/2207.07897,/abs/2208.06883,/abs/1909.08181
64,/abs/1907.00039,/abs/1907.00039,/abs/1907.04877,/abs/1907.00198,/abs/2109.06967,/abs/2109.00862,/abs/2310.14940,/abs/2103.14426,/abs/2207.02767,/abs/2103.06085,/abs/1910.11625
65,/abs/2003.00003,/abs/2003.12470,/abs/2003.00003,/abs/2309.01667,/abs/2102.04660,/abs/2109.07634,/abs/2005.03535,/abs/2210.13242,/abs/1810.11956,/abs/1408.2824,/abs/2112.13009
66,/abs/2003.00010,/abs/2205.12173,/abs/2202.02085,/abs/2311.04611,/abs/2208.11879,/abs/1708.08155,/abs/2202.08578,/abs/2102.08166,/abs/2307.07980,/abs/2003.00010,/abs/2012.10333
67,/abs/2003.00030,/abs/1909.04115,/abs/2003.00030,/abs/2110.07985,/abs/1906.10717,/abs/1307.5118,/abs/1802.07842,/abs/2010.04440,/abs/1801.05039,/abs/1512.04105,/abs/2105.03923
68,/abs/2003.00032,/abs/1507.04188,/abs/1808.10717,/abs/2003.00032,/abs/1909.11593,/abs/2311.08096,/abs/2202.06868,/abs/1907.07761,/abs/2307.09553,/abs/1008.2590,/abs/1906.00766
69,/abs/2003.00040,/abs/1705.06270,/abs/1908.04040,/abs/2104.09010,/abs/2107.12301,/abs/2302.05185,/abs/2008.09926,/abs/1303.3901,/abs/1401.1942,/abs/2204.13299,/abs/2203.01123
70,/abs/2003.00045,/abs/2005.12574,/abs/1907.04527,/abs/2003.00045,/abs/2303.09177,/abs/1905.03593,/abs/2205.13231,/abs/2208.01393,/abs/2304.05766,/abs/2005.12607,/abs/astro-ph/0609794
71,/abs/2003.00052,/abs/2003.00052,/abs/2202.07228,/abs/1908.06544,/abs/2308.02963,/abs/1904.10506,/abs/2106.06313,/abs/2003.04232,/abs/2108.02931,/abs/2006.08072,/abs/1712.06584
72,/abs/2003.00054,/abs/2003.00054,/abs/2205.11660,/abs/1308.0514,/abs/2105.06494,/abs/2204.06670,/abs/2303.16577,/abs/1910.05341,/abs/2003.04074,/abs/1612.08050,/abs/1911.01270
73,/abs/2003.00056,/abs/2003.00056,/abs/1507.04308,/abs/1606.01543,/abs/1501.01909,/abs/1507.04606,/abs/1210.4007,/abs/1810.05101,/abs/1010.4247,/abs/1507.04027,/abs/1708.06810
74,/abs/2011.00032,/abs/2202.12399,/abs/2011.00032,/abs/2204.07846,/abs/2106.03307,/abs/2212.14199,/abs/2105.10596,/abs/2306.07092,/abs/2103.14252,/abs/1909.06586,/abs/2007.11718
75,/abs/2011.00033,/abs/2307.01377,/abs/2011.00033,/abs/2307.01381,/abs/2106.06636,/abs/2109.04574,/abs/2210.08475,/abs/2003.09891,/abs/2107.00279,/abs/2106.04833,/abs/2005.08042
76,/abs/2011.00043,/abs/2011.00043,/abs/2003.00809,/abs/1801.07481,/abs/2203.12845,/abs/2111.02273,/abs/2304.02187,/abs/2010.16396,/abs/1904.09435,/abs/2003.13401,/abs/2010.06362
77,/abs/2010.00052,/abs/2010.00052,/abs/2010.07820,/abs/2211.01941,/abs/2210.02038,/abs/2204.12769,/abs/2209.07888,/abs/2203.02882,/abs/2109.09903,/abs/2309.17036,/abs/1706.06629
78,/abs/2010.00055,/abs/2111.04006,/abs/2007.11972,/abs/2003.00824,/abs/2209.15458,/abs/1805.02855,/abs/2304.13865,/abs/2105.12486,/abs/2310.06743,/abs/2109.04997,/abs/2311.09491
79,/abs/2010.00058,/abs/2202.13220,/abs/2107.07596,/abs/1606.08315,/abs/2106.02022,/abs/2103.02396,/abs/2106.02778,/abs/1906.08953,/abs/1801.04461,/abs/1803.02612,/abs/2106.07856
80,/abs/2002.00008,/abs/2305.07000,/abs/1808.07593,/abs/1711.05102,/abs/1803.01420,/abs/2208.12945,/abs/1507.01234,/abs/2204.10957,/abs/1911.11000,/abs/2304.14618,/abs/1711.02421
81,/abs/2002.00009,/abs/cs/0304040,/abs/1701.09000,/abs/2002.00009,/abs/2007.01733,/abs/1806.03501,/abs/1608.00941,/abs/1609.07895,/abs/2111.13936,/abs/2106.00875,/abs/2307.05659
82,/abs/2002.00027,/abs/1909.09227,/abs/2001.11846,/abs/2002.00027,/abs/2101.06166,/abs/2310.07612,/abs/2209.02456,/abs/2202.02354,/abs/2009.04083,/abs/2102.08597,/abs/2005.01186
83,/abs/1906.00025,/abs/2001.06485,/abs/1902.03055,/abs/1605.06792,/abs/1311.4803,/abs/2102.11077,/abs/2002.07348,/abs/2212.00772,/abs/1906.00025,/abs/2310.00511,/abs/1104.1450
84,/abs/1906.00029,/abs/cs/0511063,/abs/1509.01662,/abs/1508.05626,/abs/0909.2367,/abs/1906.00029,/abs/1708.01295,/abs/1905.08199,/abs/1708.08759,/abs/1509.00961,/abs/2212.08796
85,/abs/1906.00038,/abs/2207.04200,/abs/2110.08744,/abs/2107.11153,/abs/1411.5331,/abs/2105.05592,/abs/1512.07314,/abs/2211.04971,/abs/2304.03659,/abs/2302.01540,/abs/2209.07000
86,/abs/1906.00041,/abs/1906.00041,/abs/2310.07736,/abs/1706.02427,/abs/2002.01127,/abs/2203.14278,/abs/2005.09207,/abs/1610.09893,/abs/2104.14914,/abs/2008.10856,/abs/2108.12516
87,/abs/2202.00004,/abs/2202.00004,/abs/1904.02311,/abs/2203.13410,/abs/2002.06505,/abs/2206.09527,/abs/2004.02203,/abs/2109.11354,/abs/2010.07871,/abs/2006.06687,/abs/1806.11416
88,/abs/2202.00005,/abs/2208.08674,/abs/2107.13374,/abs/1709.03790,/abs/2012.11206,/abs/2207.10510,/abs/1602.00484,/abs/1902.07094,/abs/1712.00234,/abs/2103.14225,/abs/2007.01246
89,/abs/2202.00047,/abs/2202.00047,/abs/2009.05233,/abs/1605.01956,/abs/2308.04076,/abs/2205.09858,/abs/2308.13015,/abs/2107.00938,/abs/2306.17498,/abs/2103.03996,/abs/1712.02007
90,/abs/1904.00001,/abs/1703.05298,/abs/1911.12593,/abs/2307.02693,/abs/2105.06618,/abs/1807.04162,/abs/2108.02497,/abs/1502.02704,/abs/1808.02213,/abs/1612.04858,/abs/2209.15438
91,/abs/1904.00003,/abs/1912.01122,/abs/1904.00003,/abs/1604.07096,/abs/1903.04081,/abs/2111.01778,/abs/2102.11235,/abs/2311.09066,/abs/2307.01299,/abs/2103.15764,/abs/1805.05509
92,/abs/1904.00004,/abs/1904.00004,/abs/2206.08786,/abs/2002.12069,/abs/1706.02271,/abs/1611.08981,/abs/1410.0610,/abs/2107.14155,/abs/1508.06686,/abs/1902.01752,/abs/1606.06356
93,/abs/1904.00035,/abs/2007.08343,/abs/1712.04363,/abs/1807.00412,/abs/2007.08691,/abs/1906.08662,/abs/2105.14218,/abs/2306.11217,/abs/1909.11538,/abs/2011.13098,/abs/2008.11852
94,/abs/2012.00004,/abs/2007.11464,/abs/2001.03216,/abs/2001.07786,/abs/2106.03111,/abs/2010.00857,/abs/2005.06602,/abs/2101.09368,/abs/2005.00050,/abs/2012.00004,/abs/2005.07979
95,/abs/2012.00012,/abs/2012.00012,/abs/2211.16496,/abs/2205.02921,/abs/2004.14257,/abs/1810.04631,/abs/2103.13439,/abs/2212.10190,/abs/1306.6078,/abs/cs/0112005,/abs/2310.07135
96,/abs/2012.00050,/abs/2012.00050,/abs/2009.03945,/abs/2105.08706,/abs/1904.09363,/abs/2212.09356,/abs/2004.03244,/abs/1805.03969,/abs/2204.09504,/abs/1310.8494,/abs/1905.07511
97,/abs/2012.00052,/abs/2012.00052,/abs/2305.14806,/abs/2205.10192,/abs/1704.05550,/abs/1908.08960,/abs/2204.01849,/abs/2005.04684,/abs/2104.07210,/abs/2010.10566,/abs/2212.03013
98,/abs/2012.00053,/abs/2004.13242,/abs/2106.05654,/abs/1911.05876,/abs/2311.03534,/abs/1401.4592,/abs/2112.01918,/abs/1401.3839,/abs/1107.0052,/abs/1210.6275,/abs/cs/0405071
99,/abs/2012.00056,/abs/1601.05194,/abs/2006.10334,/abs/2010.03726,/abs/cmp-lg/9505012,/abs/2112.08592,/abs/2206.13748,/abs/1403.2004,/abs/2006.05621,/abs/2204.05634,/abs/2206.11854
100,/abs/2001.00003,/abs/2001.00003,/abs/2109.07230,/abs/2310.02989,/abs/1909.07940,/abs/2109.03137,/abs/2306.15400,/abs/2205.03559,/abs/2010.06666,/abs/2210.12694,/abs/2102.13019
101,/abs/2001.00004,/abs/2001.00004,/abs/1303.1912,/abs/0904.1002,/abs/1704.06677,/abs/2010.14752,/abs/1309.5697,/abs/1302.3946,/abs/1204.0897,/abs/2111.06564,/abs/1002.2440
102,/abs/2001.00006,/abs/1910.03466,/abs/1706.03100,/abs/2302.05449,/abs/2205.01421,/abs/1902.02416,/abs/2208.01358,/abs/2211.14061,/abs/1811.00231,/abs/1802.04834,/abs/1910.12387
103,/abs/2001.00046,/abs/1908.11413,/abs/2001.00046,/abs/1811.07428,/abs/1609.04541,/abs/2205.10651,/abs/2309.10310,/abs/2301.05937,/abs/1404.1506,/abs/2003.05101,/abs/1407.3124
104,/abs/2001.00048,/abs/2204.02559,/abs/2301.06422,/abs/2110.06373,/abs/2303.17220,/abs/2202.03148,/abs/2212.01691,/abs/2001.00048,/abs/1901.08567,/abs/2108.05805,/abs/2006.02518
105,/abs/2001.00051,/abs/1706.00569,/abs/1604.07236,/abs/1410.4616,/abs/1508.02483,/abs/2108.12251,/abs/1308.0683,/abs/1403.1773,/abs/2211.16506,/abs/1705.03172,/abs/1706.07484
106,/abs/1905.00006,/abs/1905.00006,/abs/2004.12032,/abs/1903.07868,/abs/2003.11315,/abs/2209.08630,/abs/2004.06305,/abs/1910.05549,/abs/2105.12056,/abs/1902.09820,/abs/2211.09098
107,/abs/1905.00007,/abs/1811.09928,/abs/2212.07378,/abs/1801.00055,/abs/1707.01058,/abs/2203.07293,/abs/2001.01259,/abs/2102.11263,/abs/2204.11823,/abs/2003.12267,/abs/2208.00561
108,/abs/1905.00011,/abs/1905.00011,/abs/1906.03840,/abs/2308.11965,/abs/2209.12505,/abs/2003.12273,/abs/2309.03243,/abs/2005.01008,/abs/2311.09657,/abs/1101.5260,/abs/2007.07517
109,/abs/1905.00044,/abs/2301.07007,/abs/1811.05022,/abs/2008.04148,/abs/1905.00044,/abs/2104.01688,/abs/2310.04548,/abs/1502.04511,/abs/2105.13194,/abs/1308.0148,/abs/1402.2090
110,/abs/1905.00052,/abs/2105.14599,/abs/1708.04479,/abs/2010.14570,/abs/1903.04263,/abs/1905.00052,/abs/1908.03825,/abs/1806.07296,/abs/1805.08958,/abs/1905.01386,/abs/1908.11322
111,/abs/1905.00055,/abs/1905.00055,/abs/1809.02052,/abs/1608.02021,/abs/1507.04921,/abs/2205.05070,/abs/2109.12839,/abs/1604.07521,/abs/2302.02579,/abs/1807.06839,/abs/1808.08274
112,/abs/1905.00060,/abs/1905.00060,/abs/2309.03895,/abs/1802.00088,/abs/2204.07069,/abs/2306.00294,/abs/1906.06798,/abs/2304.08756,/abs/2210.00314,/abs/2301.07807,/abs/1705.07115
113,/abs/2203.00006,/abs/2007.01836,/abs/2104.10357,/abs/2203.00006,/abs/2004.13952,/abs/1904.03670,/abs/2109.01583,/abs/2001.05284,/abs/2204.05183,/abs/1802.08395,/abs/2112.05842
114,/abs/2203.00007,/abs/2203.00007,/abs/2210.09043,/abs/1905.10069,/abs/1905.10983,/abs/2107.13226,/abs/2006.04077,/abs/2208.06947,/abs/2004.00992,/abs/2207.04709,/abs/2205.10365
115,/abs/2203.00035,/abs/2209.04808,/abs/2301.06889,/abs/2203.00035,/abs/2109.04024,/abs/2209.07437,/abs/2303.10665,/abs/2304.01547,/abs/1910.04295,/abs/2006.11917,/abs/2305.11283
116,/abs/2203.00043,/abs/1504.05353,/abs/2005.11651,/abs/2010.03502,/abs/2105.01033,/abs/2310.07381,/abs/2101.09139,/abs/2205.05015,/abs/2010.09367,/abs/2101.09689,/abs/2303.07782
117,/abs/2106.00001,/abs/2106.00001,/abs/2303.01256,/abs/1610.07650,/abs/2209.08319,/abs/1902.09009,/abs/2002.01100,/abs/2011.14580,/abs/1805.00216,/abs/2009.02668,/abs/2102.12677
118,/abs/2106.00010,/abs/2205.10401,/abs/2210.16791,/abs/2205.06931,/abs/2106.00010,/abs/2310.04715,/abs/2110.08437,/abs/2211.00589,/abs/2105.14666,/abs/2005.09237,/abs/2102.08551
119,/abs/2106.00011,/abs/1909.12238,/abs/2009.01555,/abs/2110.14000,/abs/2305.13795,/abs/2204.04292,/abs/2110.08122,/abs/2303.04150,/abs/2308.01207,/abs/1703.03864,/abs/1803.02811
120,/abs/2106.00012,/abs/2106.00012,/abs/2101.07752,/abs/2011.05804,/abs/2011.14057,/abs/2004.02881,/abs/1905.12200,/abs/2208.06438,/abs/2011.14688,/abs/1512.01700,/abs/1509.04420
121,/abs/2106.00026,/abs/2006.02619,/abs/2310.10368,/abs/2204.02317,/abs/2203.16255,/abs/2003.04919,/abs/2102.02770,/abs/2109.13901,/abs/1601.07913,/abs/2112.00851,/abs/2105.09477
122,/abs/2304.00004,/abs/2304.00004,/abs/2308.01597,/abs/1012.1658,/abs/2208.13064,/abs/cs/0601119,/abs/2005.00158,/abs/2106.12831,/abs/1104.2982,/abs/1810.05093,/abs/1810.02869
123,/abs/2304.00009,/abs/2006.00587,/abs/2310.12912,/abs/1905.05408,/abs/2104.05069,/abs/2102.07936,/abs/2206.11420,/abs/1903.06592,/abs/1910.05366,/abs/2209.12681,/abs/1908.03963
