,query_article_link,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
15,/abs/2005.00050,/abs/2005.00050,/abs/2005.09946,/abs/2005.06602,/abs/2010.06269,/abs/2010.00857,/abs/2012.00004,/abs/2011.07247,/abs/2308.12131,/abs/2305.08654,/abs/2008.08439
16,/abs/2005.00051,/abs/2005.00051,/abs/2205.10077,/abs/1105.4378,/abs/1204.5253,/abs/1301.7491,/abs/2106.12122,/abs/2111.14452,/abs/1302.3110,/abs/2212.07287,/abs/2212.10402
17,/abs/2212.00004,/abs/2212.00004,/abs/1811.10399,/abs/2001.00575,/abs/1402.1324,/abs/1608.05054,/abs/2003.12122,/abs/1711.10886,/abs/1709.09875,/abs/1805.08798,/abs/1911.08739
18,/abs/2212.00006,/abs/2212.00006,/abs/2303.01555,/abs/2303.12528,/abs/2310.09336,/abs/2302.02913,/abs/2306.15166,/abs/2210.04473,/abs/2308.04309,/abs/2211.08856,/abs/2206.14578
19,/abs/2212.00009,/abs/2212.00009,/abs/2204.04164,/abs/2002.10269,/abs/1809.04177,/abs/2010.12370,/abs/2201.07755,/abs/1801.05076,/abs/1809.09664,/abs/1710.06654,/abs/2103.07901
20,/abs/2212.00013,/abs/2212.00013,/abs/2107.02361,/abs/2107.05664,/abs/1911.04021,/abs/1903.04527,/abs/2111.02283,/abs/1909.07820,/abs/2201.05918,/abs/2107.01347,/abs/2210.08659
21,/abs/2004.00006,/abs/2004.00006,/abs/1906.03799,/abs/2106.15280,/abs/2305.04374,/abs/2211.03928,/abs/2108.07903,/abs/2202.09206,/abs/2012.11116,/abs/2005.08000,/abs/1809.08134
22,/abs/2004.00010,/abs/2004.00010,/abs/2007.09374,/abs/1306.2691,/abs/1107.3350,/abs/2203.10323,/abs/1906.02830,/abs/1910.12820,/abs/2212.09657,/abs/2311.02324,/abs/2112.05307
23,/abs/2004.00033,/abs/2004.00033,/abs/1910.11834,/abs/1412.6448,/abs/1906.12039,/abs/2207.12759,/abs/1407.6853,/abs/1307.1662,/abs/2103.13275,/abs/2304.14796,/abs/1912.00690
24,/abs/2004.00034,/abs/2004.00034,/abs/2004.01532,/abs/2308.07039,/abs/2102.10448,/abs/1701.06412,/abs/2201.12728,/abs/2207.01113,/abs/2004.01545,/abs/2003.10886,/abs/1703.05462
25,/abs/2004.00048,/abs/2004.00048,/abs/1905.03389,/abs/2310.09318,/abs/2306.10225,/abs/2103.14379,/abs/1204.3221,/abs/2301.00005,/abs/1903.12517,/abs/1903.10410,/abs/2303.16200
26,/abs/2004.00049,/abs/2004.00049,/abs/2309.13956,/abs/2107.06050,/abs/2101.05278,/abs/2108.08998,/abs/2203.11105,/abs/2207.08134,/abs/2305.10884,/abs/2112.00719,/abs/2104.02699
27,/abs/2004.00050,/abs/2004.00050,/abs/2109.06050,/abs/1803.08910,/abs/1706.06894,/abs/2101.11978,/abs/2305.13047,/abs/1606.05464,/abs/1809.01574,/abs/2004.03485,/abs/1709.01895
28,/abs/2004.00053,/abs/2004.00053,/abs/2209.11364,/abs/1902.10499,/abs/2210.02574,/abs/1611.05469,/abs/2201.10005,/abs/2005.00147,/abs/2103.11431,/abs/1811.03866,/abs/1905.12099
29,/abs/2206.00007,/abs/2206.00007,/abs/1808.01552,/abs/2005.11414,/abs/2208.12996,/abs/2106.15802,/abs/2302.11774,/abs/1912.12795,/abs/1810.04107,/abs/2005.05069,/abs/1812.05486
30,/abs/2206.00026,/abs/2206.00026,/abs/2206.03635,/abs/2204.01075,/abs/1801.05852,/abs/1903.02460,/abs/1904.05334,/abs/2010.07870,/abs/1803.02427,/abs/2004.02046,/abs/1709.00293
31,/abs/2206.00047,/abs/2206.00047,/abs/2205.13913,/abs/2003.06054,/abs/2301.07845,/abs/2302.12047,/abs/2302.02350,/abs/2308.09931,/abs/1902.00113,/abs/2210.15000,/abs/2011.00444
32,/abs/2206.00048,/abs/2206.00048,/abs/2104.14754,/abs/2104.00820,/abs/2011.13786,/abs/2110.04292,/abs/2011.09699,/abs/2112.00718,/abs/2102.12139,/abs/2202.09649,/abs/2006.10132
33,/abs/2204.00003,/abs/2204.00003,/abs/2309.03640,/abs/2302.00123,/abs/1912.05445,/abs/2001.03343,/abs/1902.02711,/abs/2209.07795,/abs/2006.16007,/abs/2009.14524,/abs/1810.10658
34,/abs/2204.00032,/abs/2204.00032,/abs/2009.00395,/abs/1709.01604,/abs/1905.10291,/abs/1901.02402,/abs/2301.03595,/abs/2206.03317,/abs/2207.13572,/abs/2010.12112,/abs/2104.13061
35,/abs/1902.00006,/abs/1902.00006,/abs/1802.00682,/abs/2005.02335,/abs/2210.03737,/abs/2003.00749,/abs/2309.08438,/abs/2303.00934,/abs/2104.13299,/abs/2003.07523,/abs/2003.07631
36,/abs/1902.00009,/abs/1902.00009,/abs/1902.00009,/abs/1707.07140,/abs/1704.01672,/abs/2201.06590,/abs/1712.09163,/abs/2112.03665,/abs/2006.06825,/abs/2005.05562,/abs/1707.00489
37,/abs/1902.00014,/abs/2104.02724,/abs/2210.06244,/abs/2106.08595,/abs/2110.04109,/abs/2205.10401,/abs/2309.13650,/abs/2209.02030,/abs/2208.07277,/abs/2209.06410,/abs/2209.04062
38,/abs/1902.00031,/abs/1902.00031,/abs/2106.13858,/abs/2210.03768,/abs/2101.04226,/abs/1901.08259,/abs/1707.03172,/abs/2212.13074,/abs/2007.15280,/abs/1703.10692,/abs/2007.04454
39,/abs/1902.00033,/abs/1902.00033,/abs/1511.06208,/abs/1802.08762,/abs/2006.02037,/abs/2203.02867,/abs/1608.03628,/abs/2306.07350,/abs/2305.19043,/abs/1209.0245,/abs/2302.10130
40,/abs/1902.00038,/abs/1902.00038,/abs/2302.00389,/abs/1806.00064,/abs/1904.09078,/abs/2206.06367,/abs/2005.10987,/abs/1807.01332,/abs/1908.06008,/abs/1911.07848,/abs/2209.00302
41,/abs/2006.00031,/abs/2006.00031,/abs/2206.11815,/abs/2107.05132,/abs/2305.08146,/abs/2106.04102,/abs/2209.08236,/abs/1701.04934,/abs/2305.11993,/abs/1205.5407,/abs/2111.12174
42,/abs/2006.00037,/abs/2006.00037,/abs/1703.01281,/abs/2309.08322,/abs/2106.08164,/abs/2209.09294,/abs/2210.07505,/abs/2303.10465,/abs/2005.04335,/abs/1901.07813,/abs/2304.11817
43,/abs/2006.00044,/abs/2006.00044,/abs/1811.04283,/abs/2310.00953,/abs/1810.04645,/abs/1903.03760,/abs/1908.04133,/abs/2105.03371,/abs/1912.08912,/abs/2001.01841,/abs/1610.01953
44,/abs/2006.00046,/abs/2006.00046,/abs/2007.11928,/abs/2005.05625,/abs/2004.12576,/abs/2101.09075,/abs/2006.09099,/abs/2203.04307,/abs/2005.10187,/abs/2005.13754,/abs/2005.12045
45,/abs/2006.00048,/abs/2006.00048,/abs/1904.04750,/abs/2004.04389,/abs/2310.06599,/abs/1911.09064,/abs/1904.02468,/abs/1411.1922,/abs/1907.10312,/abs/1904.02451,/abs/2307.13635
46,/abs/2211.00005,/abs/2211.00005,/abs/2301.12873,/abs/1208.0275,/abs/2301.10350,/abs/2002.04187,/abs/1903.03003,/abs/2006.12648,/abs/2206.02956,/abs/1810.12722,/abs/2101.01108
47,/abs/2211.00006,/abs/2211.00006,/abs/1704.03520,/abs/2204.00547,/abs/2103.16956,/abs/1806.03150,/abs/1705.10202,/abs/2102.08774,/abs/1705.02288,/abs/1909.06159,/abs/2103.10683
48,/abs/2211.00007,/abs/2211.00007,/abs/2209.12749,/abs/2209.12265,/abs/2210.17386,/abs/2208.00358,/abs/2001.06288,/abs/2210.07337,/abs/2305.09832,/abs/2107.14772,/abs/2006.15855
49,/abs/2211.00053,/abs/2211.00053,/abs/1511.06732,/abs/1902.02192,/abs/1805.04276,/abs/2106.03993,/abs/1909.08582,/abs/1808.04865,/abs/2109.01135,/abs/1810.00660,/abs/1909.12289
50,/abs/2211.00057,/abs/2211.00057,/abs/2202.00453,/abs/2309.05033,/abs/1404.6545,/abs/2307.10198,/abs/1509.07178,/abs/2108.11040,/abs/2005.09433,/abs/2003.02763,/abs/2212.03071
51,/abs/2210.00008,/abs/2210.00008,/abs/1801.08917,/abs/2302.12415,/abs/1905.06262,/abs/2001.10916,/abs/1403.1631,/abs/2106.05625,/abs/1903.02966,/abs/2301.01044,/abs/1603.06028
52,/abs/2007.00024,/abs/2007.00024,/abs/2306.04810,/abs/1910.01689,/abs/1709.06079,/abs/1903.02083,/abs/2004.00917,/abs/1608.05343,/abs/2007.06131,/abs/2305.14974,/abs/1706.02480
53,/abs/2007.00028,/abs/2007.00028,/abs/2202.13441,/abs/2212.03783,/abs/2110.13905,/abs/1801.00173,/abs/1909.12292,/abs/2303.01135,/abs/2111.05987,/abs/2206.07892,/abs/2107.10199
54,/abs/2007.00045,/abs/2007.00045,/abs/1208.3422,/abs/1812.02934,/abs/1906.09443,/abs/1809.06846,/abs/1312.2375,/abs/1309.7750,/abs/1003.0487,/abs/2104.09277,/abs/1301.6324
55,/abs/1903.00001,/abs/1903.00001,/abs/2008.02957,/abs/2103.08475,/abs/1804.05827,/abs/1712.02861,/abs/1810.12568,/abs/1502.02734,/abs/2006.11716,/abs/1906.02487,/abs/2210.01884
56,/abs/1903.00027,/abs/1903.00027,/abs/2003.14210,/abs/2212.00906,/abs/2103.04780,/abs/2307.15801,/abs/2008.12228,/abs/1105.1749,/abs/2007.02622,/abs/2208.14338,/abs/2303.13117
57,/abs/1903.00036,/abs/1903.00036,/abs/1708.06345,/abs/1710.06548,/abs/2001.00145,/abs/1607.05448,/abs/2303.10327,/abs/1511.04628,/abs/2303.05165,/abs/1212.1800,/abs/2309.10893
58,/abs/1903.00041,/abs/1903.00041,/abs/2203.13867,/abs/2103.11088,/abs/2004.05757,/abs/2006.02014,/abs/1805.00178,/abs/1809.03132,/abs/2103.13272,/abs/2010.04505,/abs/2305.14328
59,/abs/1903.00045,/abs/1903.00045,/abs/2010.10458,/abs/1810.11112,/abs/1810.11787,/abs/2112.02752,/abs/2305.09887,/abs/1605.08325,/abs/2309.13254,/abs/2104.14538,/abs/1910.07172
60,/abs/1903.00058,/abs/1903.00058,/abs/1906.00376,/abs/2109.04212,/abs/1705.07267,/abs/1901.11344,/abs/2303.01068,/abs/2106.11375,/abs/1804.02559,/abs/2103.16789,/abs/1901.03644
61,/abs/2205.00029,/abs/2205.00029,/abs/2106.12484,/abs/1904.09681,/abs/2301.12063,/abs/2310.00533,/abs/1908.09357,/abs/2302.13529,/abs/1806.04012,/abs/2212.03319,/abs/2004.08055
62,/abs/2201.00006,/abs/2201.00006,/abs/2104.10455,/abs/2206.11996,/abs/1905.04716,/abs/2206.10122,/abs/2112.10107,/abs/2303.10828,/abs/2211.01025,/abs/2112.02336,/abs/2306.07553
63,/abs/2201.00011,/abs/2201.00011,/abs/2205.11440,/abs/2305.06272,/abs/2307.05358,/abs/2204.03880,/abs/2311.08479,/abs/2006.07242,/abs/2205.14905,/abs/2308.13158,/abs/2305.19600
64,/abs/1907.00039,/abs/1907.00039,/abs/1907.04877,/abs/1907.00198,/abs/2207.02767,/abs/2103.06085,/abs/2002.04920,/abs/2307.06688,/abs/2202.12069,/abs/1909.03961,/abs/1905.04828
65,/abs/2003.00003,/abs/2003.00003,/abs/2006.12143,/abs/1909.06890,/abs/2006.08513,/abs/2003.12470,/abs/1911.09432,/abs/2109.07429,/abs/2201.11860,/abs/2102.09256,/abs/1712.10222
66,/abs/2003.00010,/abs/2003.00010,/abs/2207.05931,/abs/2209.15505,/abs/2307.15196,/abs/2106.02985,/abs/2012.02188,/abs/1907.11612,/abs/1905.13200,/abs/2306.09000,/abs/1905.03817
67,/abs/2003.00030,/abs/2003.00030,/abs/2303.00694,/abs/2103.12999,/abs/2305.12663,/abs/2004.07804,/abs/1906.08649,/abs/2206.09328,/abs/2108.00128,/abs/2310.06253,/abs/2002.02693
68,/abs/2003.00032,/abs/2003.00032,/abs/1808.10717,/abs/1907.07761,/abs/1411.2239,/abs/2107.07296,/abs/2001.06952,/abs/2207.05678,/abs/1802.03775,/abs/1507.04188,/abs/1909.11593
69,/abs/2003.00040,/abs/2003.00040,/abs/2306.01613,/abs/2105.10948,/abs/2208.12118,/abs/1911.03432,/abs/2004.07401,/abs/2002.11497,/abs/2007.11022,/abs/2012.01274,/abs/1802.07295
70,/abs/2003.00045,/abs/2003.00045,/abs/1907.04527,/abs/2106.01885,/abs/1606.03266,/abs/2011.03423,/abs/1810.08532,/abs/1905.03593,/abs/1911.09484,/abs/2103.00881,/abs/2006.02193
71,/abs/2003.00052,/abs/2003.00052,/abs/1905.03244,/abs/1908.06544,/abs/2003.10873,/abs/1908.09464,/abs/1908.00439,/abs/1805.04092,/abs/2108.12384,/abs/2106.06313,/abs/2210.09198
72,/abs/2003.00054,/abs/2003.00054,/abs/1911.01270,/abs/1308.0514,/abs/2104.11787,/abs/2105.06494,/abs/2012.08105,/abs/2003.04074,/abs/2204.06670,/abs/2205.11660,/abs/1307.2603
73,/abs/2003.00056,/abs/2003.00056,/abs/2105.07233,/abs/2201.12914,/abs/2202.00516,/abs/2205.06995,/abs/1810.05101,/abs/2201.12918,/abs/1406.2426,/abs/0805.4606,/abs/1606.01543
74,/abs/2011.00032,/abs/2011.00032,/abs/1909.13842,/abs/2009.09100,/abs/2209.08664,/abs/2303.13630,/abs/1809.09759,/abs/2208.08373,/abs/2207.00692,/abs/2303.13726,/abs/2010.08198
75,/abs/2011.00033,/abs/2011.00033,/abs/2010.11395,/abs/2010.03192,/abs/2005.09940,/abs/2008.03247,/abs/2207.00883,/abs/1910.12977,/abs/2303.07624,/abs/2309.07988,/abs/2109.04574
76,/abs/2011.00043,/abs/2011.00043,/abs/1801.07481,/abs/1910.01254,/abs/2101.10785,/abs/2301.06745,/abs/2001.11976,/abs/2111.02273,/abs/2010.15229,/abs/2109.02915,/abs/1905.01118
77,/abs/2010.00052,/abs/2010.00052,/abs/2010.06876,/abs/1502.00956,/abs/2210.00278,/abs/2303.10923,/abs/2101.06563,/abs/2207.05244,/abs/2210.08350,/abs/2302.11747,/abs/2209.07888
78,/abs/2010.00055,/abs/2010.10667,/abs/1005.0218,/abs/0810.2150,/abs/2209.06141,/abs/2309.16979,/abs/2309.13307,/abs/1908.08634,/abs/1504.04137,/abs/1801.01037,/abs/2112.10297
79,/abs/2010.00058,/abs/2010.00058,/abs/2209.06535,/abs/2211.02432,/abs/2307.10249,/abs/2309.03734,/abs/2107.07596,/abs/2309.15465,/abs/2106.02778,/abs/2007.14366,/abs/2306.09839
80,/abs/2002.00008,/abs/2002.00008,/abs/2102.07525,/abs/2011.01352,/abs/1301.2270,/abs/2305.18887,/abs/2207.04895,/abs/1708.07309,/abs/1711.02421,/abs/2208.10136,/abs/2212.12667
81,/abs/2002.00009,/abs/2002.00009,/abs/1609.07895,/abs/1502.01257,/abs/2203.03943,/abs/2203.05221,/abs/1206.3296,/abs/1502.00145,/abs/1208.3241,/abs/2101.09486,/abs/1005.0653
82,/abs/2002.00027,/abs/2002.00027,/abs/1811.09786,/abs/2202.06563,/abs/1502.02444,/abs/1909.09227,/abs/2001.11846,/abs/2106.02859,/abs/1703.02806,/abs/2110.08631,/abs/2206.15036
83,/abs/1906.00025,/abs/1906.00025,/abs/2210.03822,/abs/2012.09631,/abs/2107.11975,/abs/1810.04863,/abs/2005.13826,/abs/2107.14263,/abs/1310.2816,/abs/1803.02517,/abs/1402.4084
84,/abs/1906.00029,/abs/1906.00029,/abs/2310.12706,/abs/1805.00566,/abs/2301.07628,/abs/1402.6497,/abs/1709.01261,/abs/1703.01959,/abs/2011.06257,/abs/1912.11118,/abs/cs/0511063
85,/abs/1906.00038,/abs/1906.00038,/abs/2306.09922,/abs/1410.0210,/abs/2203.06671,/abs/2007.01072,/abs/2111.08896,/abs/1907.13280,/abs/2106.14069,/abs/2302.00111,/abs/2301.07150
86,/abs/1906.00041,/abs/1906.00041,/abs/2208.11203,/abs/2208.11210,/abs/2105.06365,/abs/2310.07736,/abs/2102.09460,/abs/2110.15132,/abs/1708.08721,/abs/2101.10573,/abs/1904.12577
87,/abs/2202.00004,/abs/2202.00004,/abs/1810.06120,/abs/1905.10457,/abs/2105.11632,/abs/1805.09430,/abs/1707.04926,/abs/1904.09656,/abs/1909.12228,/abs/2307.13484,/abs/1904.02311
88,/abs/2202.00005,/abs/2202.00005,/abs/2311.02317,/abs/2311.06938,/abs/1804.02035,/abs/2309.12901,/abs/2001.07077,/abs/2107.05000,/abs/1801.09262,/abs/2010.15786,/abs/2207.10510
89,/abs/2202.00047,/abs/2202.00047,/abs/2308.04703,/abs/2103.03996,/abs/2306.00973,/abs/2212.04634,/abs/2308.04076,/abs/2108.10111,/abs/2309.14228,/abs/1906.01071,/abs/2011.02418
90,/abs/1904.00001,/abs/1904.00001,/abs/1812.03057,/abs/1905.07679,/abs/1610.01256,/abs/1906.03685,/abs/1912.09630,/abs/2106.04823,/abs/1804.07045,/abs/1601.04126,/abs/1712.02890
91,/abs/1904.00003,/abs/1904.00003,/abs/2311.09066,/abs/1805.05509,/abs/2102.11235,/abs/2111.01778,/abs/1912.01122,/abs/1905.11513,/abs/1711.06241,/abs/1903.04081,/abs/2106.14649
92,/abs/1904.00004,/abs/1904.00004,/abs/2202.00396,/abs/1508.06686,/abs/1902.11197,/abs/1906.12328,/abs/2107.14155,/abs/1309.5014,/abs/2005.04412,/abs/2008.10749,/abs/1911.12039
93,/abs/1904.00035,/abs/1904.00035,/abs/2204.05196,/abs/2210.02761,/abs/1807.01262,/abs/2008.07081,/abs/2011.07699,/abs/1803.09200,/abs/2006.04218,/abs/1710.05465,/abs/2003.01886
94,/abs/2012.00004,/abs/2012.00004,/abs/2010.09072,/abs/2005.09946,/abs/2010.00857,/abs/2011.14678,/abs/2005.06602,/abs/1405.4392,/abs/2007.11464,/abs/2310.10400,/abs/2005.00050
95,/abs/2012.00012,/abs/2012.00012,/abs/2203.03344,/abs/2105.00260,/abs/2305.19933,/abs/1905.11871,/abs/2311.00687,/abs/2109.07542,/abs/2009.03897,/abs/2110.15349,/abs/1906.06725
96,/abs/2012.00050,/abs/2012.00050,/abs/1908.02135,/abs/2306.01863,/abs/2002.06499,/abs/1806.04780,/abs/1705.00249,/abs/1810.09438,/abs/1809.09395,/abs/2005.00923,/abs/2003.04693
97,/abs/2012.00052,/abs/2012.00052,/abs/2205.10192,/abs/2004.06190,/abs/1711.02608,/abs/1907.10873,/abs/1906.03508,/abs/1911.02541,/abs/1802.00946,/abs/1912.11046,/abs/1809.02343
98,/abs/2012.00053,/abs/2012.00053,/abs/2211.05865,/abs/2310.10502,/abs/1601.07279,/abs/1608.04996,/abs/1102.4121,/abs/2103.06371,/abs/2209.11422,/abs/2209.12427,/abs/1908.04696
99,/abs/2012.00056,/abs/2012.00056,/abs/1708.09251,/abs/1907.08686,/abs/1903.07410,/abs/2004.06438,/abs/2111.00926,/abs/2001.10781,/abs/1301.2375,/abs/2210.15459,/abs/2305.15534
100,/abs/2001.00003,/abs/2001.00003,/abs/1811.03866,/abs/2109.07230,/abs/1707.06961,/abs/1911.04975,/abs/2007.10055,/abs/1607.06532,/abs/1907.00505,/abs/1504.05319,/abs/1908.01819
101,/abs/2001.00004,/abs/2001.00004,/abs/1302.3946,/abs/1303.1912,/abs/2001.04698,/abs/1309.5697,/abs/1506.05721,/abs/1812.01343,/abs/1410.1839,/abs/1204.0897,/abs/2304.14127
102,/abs/2001.00006,/abs/2001.00006,/abs/1811.06606,/abs/1910.12591,/abs/2209.13020,/abs/1803.03407,/abs/2008.07321,/abs/1703.06597,/abs/2303.02819,/abs/2104.05314,/abs/2211.03157
103,/abs/2001.00046,/abs/2001.00046,/abs/1307.0805,/abs/2207.00112,/abs/2112.03715,/abs/1509.08360,/abs/2211.09718,/abs/2310.11028,/abs/1705.01576,/abs/1710.02812,/abs/1907.06470
104,/abs/2001.00048,/abs/2001.00048,/abs/2305.15589,/abs/2001.09678,/abs/2212.07155,/abs/2112.11102,/abs/1004.1675,/abs/2202.12391,/abs/2011.02781,/abs/2001.00358,/abs/2208.03535
105,/abs/2001.00051,/abs/2001.00051,/abs/1704.06726,/abs/1708.08123,/abs/1509.04219,/abs/2109.14692,/abs/1503.04424,/abs/1804.04058,/abs/2302.10143,/abs/2209.09824,/abs/1802.01197
106,/abs/1905.00006,/abs/1905.00006,/abs/1903.07868,/abs/2211.03626,/abs/2001.03872,/abs/2006.11486,/abs/2310.15913,/abs/1911.11314,/abs/2209.08630,/abs/2110.11391,/abs/2211.11925
107,/abs/1905.00007,/abs/1905.00007,/abs/1801.00055,/abs/1712.02225,/abs/2001.01259,/abs/2105.00930,/abs/2109.06166,/abs/2008.07884,/abs/2004.09169,/abs/2208.12752,/abs/1906.01792
108,/abs/1905.00011,/abs/1905.00011,/abs/2005.01008,/abs/1802.02827,/abs/1906.03840,/abs/2311.09657,/abs/1503.05702,/abs/2206.06874,/abs/2309.12359,/abs/2003.12273,/abs/1708.06242
109,/abs/1905.00044,/abs/1905.00044,/abs/1811.05022,/abs/2301.07007,/abs/2111.07244,/abs/2010.05127,/abs/1610.07639,/abs/2211.10398,/abs/1709.10455,/abs/2011.00817,/abs/1607.07631
110,/abs/1905.00052,/abs/1905.00052,/abs/2003.07160,/abs/1708.04479,/abs/2109.04713,/abs/2202.00146,/abs/1711.02927,/abs/2310.03481,/abs/1806.11371,/abs/2005.08936,/abs/2011.08606
111,/abs/1905.00055,/abs/1905.00055,/abs/2206.13355,/abs/1807.02150,/abs/1806.07678,/abs/1606.07659,/abs/1209.0911,/abs/1803.09551,/abs/1607.07607,/abs/2208.12299,/abs/1704.05841
112,/abs/1905.00060,/abs/1905.00060,/abs/1705.00366,/abs/1701.05349,/abs/2305.18476,/abs/2212.14306,/abs/1809.00970,/abs/1802.00088,/abs/2111.10250,/abs/2301.07499,/abs/2001.04074
113,/abs/2203.00006,/abs/2203.00006,/abs/1904.03670,/abs/2207.08179,/abs/2201.12105,/abs/2106.09009,/abs/2206.14589,/abs/2305.18096,/abs/2009.14386,/abs/2112.06743,/abs/2010.09235
114,/abs/2203.00007,/abs/2203.00007,/abs/2302.12598,/abs/2210.09043,/abs/2108.03900,/abs/2302.10428,/abs/1903.02791,/abs/2203.12505,/abs/2307.00495,/abs/2101.00752,/abs/1809.01887
115,/abs/2203.00035,/abs/2203.00035,/abs/2301.06889,/abs/2209.07437,/abs/2109.04024,/abs/2302.14739,/abs/2209.04808,/abs/2305.11283,/abs/2106.13755,/abs/2304.01547,/abs/2303.10665
116,/abs/2203.00043,/abs/2203.00043,/abs/1209.5779,/abs/2208.14814,/abs/2302.08454,/abs/1803.08711,/abs/2204.05883,/abs/2010.16170,/abs/2207.09520,/abs/1504.00057,/abs/2104.08101
117,/abs/2106.00001,/abs/2106.00001,/abs/2305.17148,/abs/2303.01256,/abs/1411.5428,/abs/1402.1526,/abs/2006.01944,/abs/1409.5414,/abs/2211.04446,/abs/2211.14062,/abs/2011.03900
118,/abs/2106.00010,/abs/2106.00010,/abs/2105.14666,/abs/2205.10401,/abs/2210.16791,/abs/2111.04904,/abs/2005.09237,/abs/2205.03481,/abs/2306.03177,/abs/2106.07577,/abs/2102.08551
119,/abs/2106.00011,/abs/2106.00011,/abs/2105.14731,/abs/2208.05282,/abs/2205.07518,/abs/1512.00217,/abs/1512.00219,/abs/1906.04594,/abs/2002.09052,/abs/2310.08660,/abs/2110.01262
120,/abs/2106.00012,/abs/2106.00012,/abs/2203.12330,/abs/2101.07752,/abs/2105.04404,/abs/1907.08708,/abs/1812.09764,/abs/2106.03016,/abs/2006.06780,/abs/2110.14739,/abs/2006.12195
121,/abs/2106.00026,/abs/2208.02632,/abs/2111.10329,/abs/2003.04630,/abs/2012.02334,/abs/2307.05299,/abs/1810.07550,/abs/2202.04836,/abs/2303.08994,/abs/2102.13235,/abs/2305.14642
122,/abs/2304.00004,/abs/2304.00004,/abs/1909.09708,/abs/2210.15406,/abs/2302.14822,/abs/2005.00158,/abs/1707.04903,/abs/cs/0603037,/abs/2104.06917,/abs/2301.10367,/abs/1906.01873
123,/abs/2304.00009,/abs/2304.00009,/abs/2205.15245,/abs/2102.00824,/abs/2207.05683,/abs/2012.13099,/abs/2303.14061,/abs/2106.02195,/abs/2012.12062,/abs/2001.07993,/abs/2206.07505
