,query_article_link,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
18,/abs/2212.00006,/abs/2212.00006,/abs/1904.13233,/abs/2306.15166,/abs/2302.02913,/abs/2011.00754,/abs/2306.09780,/abs/1706.02390,/abs/2207.13645,/abs/2206.07170,/abs/1811.07441
19,/abs/2212.00009,/abs/cmp-lg/9406034,/abs/2311.09469,/abs/cs/0407009,/abs/2306.10376,/abs/1911.04974,/abs/2303.04225,/abs/2110.06288,/abs/cs/0009012,/abs/2206.06807,/abs/cmp-lg/9708004
20,/abs/2212.00013,/abs/2112.15187,/abs/2111.02283,/abs/2005.04539,/abs/1702.08584,/abs/2303.04356,/abs/2210.00770,/abs/2103.10686,/abs/1907.12690,/abs/1810.11388,/abs/2210.12566
21,/abs/2004.00006,/abs/2004.00006,/abs/1906.03799,/abs/2106.15280,/abs/2008.02396,/abs/2202.09206,/abs/2211.03928,/abs/2301.06184,/abs/2305.04374,/abs/1904.01175,/abs/1809.08134
22,/abs/2004.00010,/abs/2004.00010,/abs/2201.04211,/abs/2311.02324,/abs/2103.08721,/abs/2212.09657,/abs/1911.12060,/abs/2112.05307,/abs/2007.09374,/abs/2203.10323,/abs/2302.03511
23,/abs/2004.00033,/abs/2112.13241,/abs/2001.11381,/abs/1503.00064,/abs/2207.02356,/abs/2103.16190,/abs/1807.07147,/abs/1706.06275,/abs/1906.09324,/abs/1412.8419,/abs/2004.08022
24,/abs/2004.00034,/abs/2012.08849,/abs/2305.00116,/abs/1703.05462,/abs/1809.05970,/abs/2004.00034,/abs/2006.12366,/abs/1712.01893,/abs/1911.10176,/abs/2007.00981,/abs/2203.05060
25,/abs/2004.00048,/abs/2010.14616,/abs/2306.09961,/abs/2106.03007,/abs/2007.04725,/abs/1905.03389,/abs/1611.04077,/abs/1106.0221,/abs/1905.06750,/abs/1802.08842,/abs/2303.06695
26,/abs/2004.00049,/abs/2309.13956,/abs/2004.00049,/abs/2108.08998,/abs/2206.08357,/abs/2107.06050,/abs/2207.08134,/abs/2211.12123,/abs/2107.13812,/abs/2101.05278,/abs/2203.11105
27,/abs/2004.00050,/abs/1911.12637,/abs/2109.09354,/abs/2003.13325,/abs/2101.03026,/abs/1708.05269,/abs/1910.07938,/abs/1911.06154,/abs/cs/0609058,/abs/2004.14517,/abs/1805.11598
28,/abs/2004.00053,/abs/2004.00053,/abs/2310.06816,/abs/1905.00563,/abs/2210.02574,/abs/2206.10112,/abs/1909.11611,/abs/1003.1655,/abs/2206.05194,/abs/1912.02280,/abs/1505.02433
29,/abs/2206.00007,/abs/2206.00007,/abs/1808.01552,/abs/2201.06095,/abs/1802.00386,/abs/1809.09864,/abs/1812.05486,/abs/1810.04107,/abs/2108.06228,/abs/2310.00583,/abs/2210.10239
30,/abs/2206.00026,/abs/2206.00026,/abs/1904.05334,/abs/1709.00293,/abs/2207.06606,/abs/1803.02427,/abs/2006.16860,/abs/0708.3879,/abs/2010.06710,/abs/1205.2318,/abs/2211.11673
31,/abs/2206.00047,/abs/2112.04766,/abs/2301.07845,/abs/2102.05082,/abs/1807.08479,/abs/2011.12672,/abs/2205.13913,/abs/2101.09436,/abs/2206.00047,/abs/2103.10257,/abs/2108.08995
32,/abs/2206.00048,/abs/2103.04379,/abs/2206.00048,/abs/2110.04292,/abs/2211.16710,/abs/2212.01455,/abs/2104.00820,/abs/2002.03754,/abs/2102.12139,/abs/1812.01161,/abs/2103.07751
33,/abs/2204.00003,/abs/2204.00003,/abs/2309.03640,/abs/2009.11446,/abs/2104.02323,/abs/2008.12002,/abs/1902.02711,/abs/1911.12354,/abs/2105.12883,/abs/1809.11073,/abs/2310.17462
34,/abs/2204.00032,/abs/1609.02943,/abs/2201.09370,/abs/2209.01292,/abs/1907.00164,/abs/1807.01860,/abs/2105.12049,/abs/2105.03875,/abs/2209.06529,/abs/2304.10510,/abs/1306.4447
35,/abs/1902.00006,/abs/1802.00682,/abs/1910.13503,/abs/1902.00006,/abs/2104.13299,/abs/1711.07414,/abs/1802.00745,/abs/2211.05667,/abs/1707.03886,/abs/2303.00934,/abs/2106.11988
36,/abs/1902.00009,/abs/1707.07140,/abs/1902.00009,/abs/1902.00009,/abs/1704.01672,/abs/2112.03665,/abs/0910.1690,/abs/cs/0310007,/abs/1708.07225,/abs/2104.09473,/abs/2201.06590
37,/abs/1902.00014,/abs/1902.00014,/abs/1611.02453,/abs/1911.07229,/abs/2006.16869,/abs/2105.08326,/abs/2003.07800,/abs/1604.04164,/abs/2002.06072,/abs/1604.05006,/abs/1804.06907
38,/abs/1902.00031,/abs/2009.12414,/abs/2109.06162,/abs/2305.19974,/abs/2101.04226,/abs/1704.08760,/abs/1703.10692,/abs/2212.13074,/abs/1909.01822,/abs/2005.07667,/abs/2110.01284
39,/abs/1902.00033,/abs/1010.3488,/abs/2011.02667,/abs/1208.5649,/abs/2210.09594,/abs/2102.02432,/abs/2007.09951,/abs/2102.10310,/abs/1506.01190,/abs/2306.01984,/abs/2301.02032
40,/abs/1902.00038,/abs/1708.01471,/abs/1806.07243,/abs/1907.09815,/abs/1708.03619,/abs/1904.07798,/abs/2204.00975,/abs/2112.07270,/abs/2310.09147,/abs/2201.10656,/abs/1911.06957
41,/abs/2006.00031,/abs/1612.08220,/abs/cmp-lg/9405035,/abs/1801.08831,/abs/2310.14840,/abs/1912.03135,/abs/1511.04623,/abs/2301.06340,/abs/2110.10470,/abs/1710.02095,/abs/1903.05734
42,/abs/2006.00037,/abs/2310.09892,/abs/2109.02744,/abs/2301.09544,/abs/2309.10620,/abs/2109.14026,/abs/1607.08665,/abs/2005.00167,/abs/2306.00975,/abs/1906.11407,/abs/2003.06734
43,/abs/2006.00044,/abs/1912.12373,/abs/2109.04029,/abs/2202.02506,/abs/1806.10906,/abs/2207.13419,/abs/2310.05032,/abs/1802.03159,/abs/2012.03589,/abs/2105.09687,/abs/1703.09809
44,/abs/2006.00046,/abs/2007.11928,/abs/2012.03283,/abs/2005.10187,/abs/2005.05086,/abs/2004.05251,/abs/2005.10309,/abs/2005.05625,/abs/2006.09099,/abs/2108.02008,/abs/2006.00046
45,/abs/2006.00048,/abs/2006.00048,/abs/1904.04750,/abs/2307.13635,/abs/1909.01624,/abs/1411.1922,/abs/2203.14873,/abs/2004.04389,/abs/2301.00410,/abs/1911.09064,/abs/2109.14381
46,/abs/2211.00005,/abs/2211.00005,/abs/2306.01189,/abs/1605.07571,/abs/2301.12873,/abs/2208.05875,/abs/2109.00978,/abs/2110.03267,/abs/2203.15030,/abs/2011.12010,/abs/2108.01068
47,/abs/2211.00006,/abs/2209.11007,/abs/1906.06947,/abs/2306.17733,/abs/2001.08700,/abs/2104.08811,/abs/2201.07755,/abs/2305.07280,/abs/1801.02154,/abs/2307.01972,/abs/1608.00100
48,/abs/2211.00007,/abs/1909.13582,/abs/2010.11278,/abs/2101.05970,/abs/1905.03985,/abs/2007.08343,/abs/1611.04201,/abs/1902.03701,/abs/2206.14608,/abs/1704.08883,/abs/2103.09189
49,/abs/2211.00053,/abs/2211.00053,/abs/2202.11908,/abs/1911.00176,/abs/2301.11479,/abs/1511.06732,/abs/1902.02192,/abs/2206.15190,/abs/2302.04606,/abs/2308.12486,/abs/2201.10936
50,/abs/2211.00057,/abs/1509.04218,/abs/2307.09704,/abs/1404.7099,/abs/1812.04298,/abs/1706.07976,/abs/1401.0922,/abs/1707.06937,/abs/1309.5706,/abs/2106.12320,/abs/2011.02887
51,/abs/2210.00008,/abs/2310.11597,/abs/2103.03806,/abs/2109.04176,/abs/2104.02610,/abs/2208.04946,/abs/2208.09602,/abs/2012.15710,/abs/2205.00377,/abs/2308.04950,/abs/2305.18599
52,/abs/2007.00024,/abs/2209.15466,/abs/1805.08736,/abs/1809.01465,/abs/2310.16647,/abs/2003.03633,/abs/2202.00790,/abs/1908.05474,/abs/1907.09750,/abs/1812.10352,/abs/1712.09936
53,/abs/2007.00028,/abs/2103.09177,/abs/2007.02486,/abs/2006.08857,/abs/2112.11027,/abs/2305.05448,/abs/1806.11379,/abs/1801.00173,/abs/2302.09433,/abs/1811.02564,/abs/1710.03667
54,/abs/2007.00045,/abs/2007.00045,/abs/1906.09443,/abs/1208.3422,/abs/1601.00925,/abs/1608.03811,/abs/1906.06283,/abs/1708.08231,/abs/2308.11579,/abs/1804.10905,/abs/1512.00659
55,/abs/1903.00001,/abs/2008.02957,/abs/2309.02197,/abs/1904.12319,/abs/1705.08550,/abs/1903.00001,/abs/2004.11726,/abs/1612.05970,/abs/2309.03506,/abs/1710.09288,/abs/1612.05968
56,/abs/1903.00027,/abs/1903.00027,/abs/2003.14210,/abs/2212.00906,/abs/2205.06502,/abs/2304.07555,/abs/2303.13117,/abs/2002.11883,/abs/1902.07114,/abs/2204.04892,/abs/2207.06105
57,/abs/1903.00036,/abs/1705.08506,/abs/2011.04237,/abs/2107.03746,/abs/2001.00728,/abs/2007.02433,/abs/2307.13209,/abs/2303.02280,/abs/1212.1800,/abs/1909.03687,/abs/2205.08853
58,/abs/1903.00041,/abs/1812.00285,/abs/1901.11478,/abs/2008.00511,/abs/2204.04823,/abs/2301.11741,/abs/2210.17368,/abs/2212.12809,/abs/2302.05838,/abs/1909.12892,/abs/2004.11812
59,/abs/1903.00045,/abs/1903.00045,/abs/1708.05840,/abs/2106.12372,/abs/2209.08625,/abs/1810.11787,/abs/2010.10458,/abs/1511.00175,/abs/1502.03409,/abs/2002.02645,/abs/2202.01306
60,/abs/1903.00058,/abs/1711.09598,/abs/2308.03396,/abs/2104.00702,/abs/2305.03295,/abs/1910.03719,/abs/2211.12612,/abs/2307.15288,/abs/2105.04758,/abs/2112.07096,/abs/2008.08624
61,/abs/2205.00029,/abs/2009.14715,/abs/1901.05415,/abs/2112.01537,/abs/2011.00615,/abs/1612.03929,/abs/1701.06049,/abs/1611.09823,/abs/2305.00955,/abs/2208.02294,/abs/2306.15498
62,/abs/2201.00006,/abs/1903.04278,/abs/1906.05356,/abs/1907.06302,/abs/2104.10823,/abs/1506.02799,/abs/0902.0926,/abs/2012.05402,/abs/1907.01978,/abs/1507.07415,/abs/1212.0925
63,/abs/2201.00011,/abs/2201.00011,/abs/2205.11440,/abs/2102.02514,/abs/2109.04197,/abs/2203.06900,/abs/2010.10338,/abs/2306.14443,/abs/2204.03880,/abs/2012.00632,/abs/2108.13323
64,/abs/1907.00039,/abs/1907.00039,/abs/1907.04877,/abs/2103.06085,/abs/1907.00198,/abs/2311.09878,/abs/2103.14426,/abs/2106.02405,/abs/2210.14646,/abs/2109.06967,/abs/2005.09857
65,/abs/2003.00003,/abs/2003.00003,/abs/1408.2824,/abs/1905.11360,/abs/1909.06890,/abs/1811.12240,/abs/2201.11860,/abs/2109.07429,/abs/2007.05466,/abs/2301.01240,/abs/1904.09381
66,/abs/2003.00010,/abs/2205.12173,/abs/2305.10810,/abs/2307.13352,/abs/2002.08569,/abs/2304.13540,/abs/1708.08155,/abs/2304.09762,/abs/2310.09804,/abs/2307.14952,/abs/2302.01772
67,/abs/2003.00030,/abs/2007.07011,/abs/1506.02438,/abs/1301.3966,/abs/1911.04817,/abs/1905.05710,/abs/2310.15418,/abs/1906.11941,/abs/1810.07900,/abs/2011.01859,/abs/2307.08168
68,/abs/2003.00032,/abs/2003.00032,/abs/1808.10717,/abs/2207.05678,/abs/1411.2239,/abs/1907.07761,/abs/1507.04188,/abs/1909.11593,/abs/2102.01644,/abs/2002.06737,/abs/1412.1156
69,/abs/2003.00040,/abs/2003.00040,/abs/2306.01613,/abs/2105.10948,/abs/2004.07401,/abs/2012.01274,/abs/1911.03432,/abs/2003.12613,/abs/1809.03474,/abs/2111.14580,/abs/2008.00047
70,/abs/2003.00045,/abs/2007.03941,/abs/2104.09349,/abs/2205.09052,/abs/1403.1177,/abs/1601.07995,/abs/1307.1694,/abs/2309.09248,/abs/2001.09704,/abs/1706.09777,/abs/1603.01369
71,/abs/2003.00052,/abs/1908.06544,/abs/2106.06313,/abs/2203.12919,/abs/1611.05053,/abs/2302.12883,/abs/2303.15108,/abs/1809.06547,/abs/2306.03847,/abs/2308.08545,/abs/2202.07228
72,/abs/2003.00054,/abs/2003.00054,/abs/2205.11660,/abs/2105.06494,/abs/2104.11787,/abs/1911.01270,/abs/2102.02246,/abs/1308.0514,/abs/1806.04761,/abs/1307.2603,/abs/1910.05341
73,/abs/2003.00056,/abs/2003.00056,/abs/1406.2426,/abs/2202.00516,/abs/2110.02297,/abs/1507.04606,/abs/1810.05101,/abs/1904.12593,/abs/1507.04027,/abs/1403.5787,/abs/1908.08452
74,/abs/2011.00032,/abs/2303.02386,/abs/2105.01697,/abs/2311.08409,/abs/2109.07760,/abs/1903.09816,/abs/2203.15892,/abs/2109.09047,/abs/1912.09957,/abs/2003.04950,/abs/1609.00651
75,/abs/2011.00033,/abs/2011.00033,/abs/2307.01381,/abs/2307.01377,/abs/2106.06636,/abs/2204.08920,/abs/2307.03354,/abs/2104.14470,/abs/2309.11384,/abs/1912.03393,/abs/2203.02459
76,/abs/2011.00043,/abs/1801.07481,/abs/2210.10130,/abs/2003.13401,/abs/2308.00228,/abs/2111.02273,/abs/2008.11353,/abs/2305.06842,/abs/2011.00043,/abs/2012.14587,/abs/1911.05188
77,/abs/2010.00052,/abs/2010.00052,/abs/2010.07820,/abs/2011.14041,/abs/2210.02038,/abs/2209.07888,/abs/2109.09903,/abs/2207.05244,/abs/2003.04569,/abs/1701.05294,/abs/2309.17036
78,/abs/2010.00055,/abs/2010.00055,/abs/1807.04193,/abs/1412.6623,/abs/2305.16873,/abs/2303.17475,/abs/2207.02565,/abs/2104.00424,/abs/1808.09663,/abs/2301.10352,/abs/2309.11294
79,/abs/2010.00058,/abs/2107.07596,/abs/1606.08315,/abs/1611.02174,/abs/2202.13220,/abs/2208.13241,/abs/2012.11301,/abs/1901.09402,/abs/2106.07856,/abs/1910.01765,/abs/1811.08466
80,/abs/2002.00008,/abs/2002.00008,/abs/1301.2270,/abs/2210.14861,/abs/2011.01352,/abs/1912.13480,/abs/2102.07525,/abs/2212.12667,/abs/2002.07017,/abs/2305.18887,/abs/2003.12537
81,/abs/2002.00009,/abs/2012.12830,/abs/1303.5410,/abs/2104.06016,/abs/2204.07003,/abs/2202.00142,/abs/1812.11573,/abs/1312.4328,/abs/2101.03391,/abs/1601.04943,/abs/1501.02623
82,/abs/2002.00027,/abs/2002.00027,/abs/1704.03152,/abs/2211.14811,/abs/1909.09227,/abs/2001.11846,/abs/2003.04547,/abs/1502.02444,/abs/1712.01668,/abs/1808.09794,/abs/2108.03354
83,/abs/1906.00025,/abs/1906.00025,/abs/2210.03822,/abs/2203.09174,/abs/2012.09631,/abs/2212.00772,/abs/2106.02552,/abs/1605.06792,/abs/2206.05380,/abs/2110.08418,/abs/1812.02637
84,/abs/1906.00029,/abs/1906.00029,/abs/cs/0511063,/abs/2301.07628,/abs/0909.2367,/abs/1402.6497,/abs/2310.12706,/abs/1304.6584,/abs/1404.0024,/abs/1407.7277,/abs/1811.08360
85,/abs/1906.00038,/abs/1603.08079,/abs/1511.06674,/abs/1802.00745,/abs/2209.11990,/abs/2109.07869,/abs/1911.07251,/abs/2110.08744,/abs/2008.07007,/abs/2307.13721,/abs/2211.05895
86,/abs/1906.00041,/abs/1906.00041,/abs/2010.01829,/abs/1711.09724,/abs/2109.02707,/abs/1904.12577,/abs/2104.14914,/abs/2208.04482,/abs/2002.01127,/abs/2110.15132,/abs/2102.09460
87,/abs/2202.00004,/abs/2202.00004,/abs/1904.02311,/abs/2203.13410,/abs/2105.09917,/abs/2206.09527,/abs/2201.03747,/abs/1601.00013,/abs/2104.02095,/abs/1810.10032,/abs/2006.16822
88,/abs/2202.00005,/abs/2001.07077,/abs/2009.00041,/abs/2207.10510,/abs/2007.01156,/abs/2007.15286,/abs/1909.10152,/abs/1906.08452,/abs/2005.04731,/abs/2208.08674,/abs/1803.07009
89,/abs/2202.00047,/abs/2202.00047,/abs/1003.3080,/abs/2211.12423,/abs/2103.03996,/abs/2212.04185,/abs/2308.04703,/abs/1903.06215,/abs/2106.01083,/abs/2107.00938,/abs/2308.07557
90,/abs/1904.00001,/abs/2102.07574,/abs/1911.12593,/abs/1705.02908,/abs/2307.04495,/abs/1909.02976,/abs/1506.07563,/abs/2011.03751,/abs/2211.09425,/abs/1908.04674,/abs/1910.12387
91,/abs/1904.00003,/abs/2010.09768,/abs/2006.11456,/abs/2107.13236,/abs/2203.10369,/abs/1904.04073,/abs/1306.0813,/abs/1908.09097,/abs/1902.03093,/abs/2210.15214,/abs/1901.07876
92,/abs/1904.00004,/abs/1904.00004,/abs/2202.00396,/abs/1508.06686,/abs/1804.01498,/abs/2201.02127,/abs/2107.14155,/abs/1906.12328,/abs/1902.11197,/abs/1901.00740,/abs/1711.10002
93,/abs/1904.00035,/abs/2007.08343,/abs/1807.00412,/abs/2007.08691,/abs/1610.03295,/abs/2306.11466,/abs/1704.02532,/abs/2203.10949,/abs/1712.04363,/abs/1909.12153,/abs/2001.08726
94,/abs/2012.00004,/abs/2012.00004,/abs/2010.09072,/abs/2106.03111,/abs/2005.06602,/abs/2007.11464,/abs/2010.00857,/abs/2101.09368,/abs/2005.07979,/abs/2005.09946,/abs/2206.11865
95,/abs/2012.00012,/abs/2012.00012,/abs/2103.13439,/abs/2310.10707,/abs/2306.05556,/abs/1610.02683,/abs/2004.14257,/abs/2205.02921,/abs/2308.09055,/abs/2112.13572,/abs/1804.06059
96,/abs/2012.00050,/abs/1312.4509,/abs/1810.10279,/abs/1205.0124,/abs/2004.02439,/abs/1305.6555,/abs/1610.08154,/abs/0805.3237,/abs/1911.05160,/abs/0801.4238,/abs/2110.11579
97,/abs/2012.00052,/abs/2012.00052,/abs/2205.10192,/abs/1203.3586,/abs/2012.14136,/abs/2212.03013,/abs/2103.00751,/abs/1802.10137,/abs/1511.06798,/abs/2004.14151,/abs/2207.00939
98,/abs/2012.00053,/abs/2310.09892,/abs/1607.01232,/abs/2012.00053,/abs/1910.02130,/abs/2109.02744,/abs/2111.02226,/abs/2301.09544,/abs/2011.01153,/abs/1109.3737,/abs/1911.12250
99,/abs/2012.00056,/abs/2208.13978,/abs/1503.02120,/abs/1406.6312,/abs/1908.00648,/abs/1906.01702,/abs/1802.09961,/abs/1802.04675,/abs/2206.13748,/abs/1708.01980,/abs/1709.03925
100,/abs/2001.00003,/abs/2001.00003,/abs/2109.07230,/abs/2310.01732,/abs/1909.07940,/abs/1811.03866,/abs/2205.13858,/abs/1309.4628,/abs/1908.01819,/abs/1906.03753,/abs/1906.03100
101,/abs/2001.00004,/abs/2001.00004,/abs/1807.06820,/abs/1204.0897,/abs/1306.0771,/abs/1302.3946,/abs/1303.1912,/abs/1209.3868,/abs/1602.06708,/abs/1704.06677,/abs/2005.08614
102,/abs/2001.00006,/abs/2001.09318,/abs/1901.08654,/abs/0911.0028,/abs/1809.02869,/abs/1706.03100,/abs/2009.02476,/abs/2106.09012,/abs/2206.07870,/abs/1805.03643,/abs/2302.07425
103,/abs/2001.00046,/abs/2309.10310,/abs/1905.10478,/abs/2205.10651,/abs/2111.01697,/abs/2107.04380,/abs/2107.12422,/abs/2109.15200,/abs/1903.09973,/abs/2301.05937,/abs/2210.03392
104,/abs/2001.00048,/abs/2001.00048,/abs/2202.03148,/abs/2008.10631,/abs/2102.07000,/abs/1810.01835,/abs/2210.01627,/abs/1806.00678,/abs/2308.15950,/abs/2209.11704,/abs/2202.12391
105,/abs/2001.00051,/abs/1409.1039,/abs/2303.03697,/abs/2301.00853,/abs/1703.02019,/abs/1512.06880,/abs/2001.00051,/abs/1308.0683,/abs/1910.12446,/abs/1106.0346,/abs/2206.08406
106,/abs/1905.00006,/abs/2004.01351,/abs/2102.00675,/abs/2311.06372,/abs/2205.09529,/abs/2012.00238,/abs/2009.08876,/abs/1705.08409,/abs/1712.01907,/abs/2209.06389,/abs/2201.11271
107,/abs/1905.00007,/abs/2309.02186,/abs/1905.00007,/abs/2203.07293,/abs/1811.09928,/abs/2206.14314,/abs/1907.10202,/abs/2001.01259,/abs/2203.13441,/abs/1801.00055,/abs/2210.06465
108,/abs/1905.00011,/abs/1905.00011,/abs/2003.12273,/abs/2308.11965,/abs/1906.03840,/abs/2209.12505,/abs/2311.09657,/abs/2210.11268,/abs/2005.01008,/abs/1808.03434,/abs/2309.12359
109,/abs/1905.00044,/abs/1501.03105,/abs/1203.1570,/abs/1502.02441,/abs/2010.10461,/abs/1806.00730,/abs/2306.04169,/abs/2309.17096,/abs/1404.7306,/abs/0705.2125,/abs/1712.01994
110,/abs/1905.00052,/abs/1905.00052,/abs/1908.03825,/abs/1708.04479,/abs/2010.14570,/abs/1805.08958,/abs/2302.06398,/abs/1904.06813,/abs/1711.04019,/abs/2306.05011,/abs/1606.08963
111,/abs/1905.00055,/abs/2204.03706,/abs/2210.07816,/abs/1807.02150,/abs/2208.10192,/abs/2001.04349,/abs/2009.01175,/abs/1808.10031,/abs/1510.01784,/abs/2004.10393,/abs/0808.2670
112,/abs/1905.00060,/abs/1911.10334,/abs/1611.00421,/abs/1312.4746,/abs/2207.13428,/abs/2202.04680,/abs/1606.08008,/abs/1506.03852,/abs/1406.1906,/abs/2203.02820,/abs/1610.01400
113,/abs/2203.00006,/abs/2007.01836,/abs/2003.04241,/abs/1904.05078,/abs/1802.08395,/abs/2209.02842,/abs/2005.12562,/abs/2212.04930,/abs/2203.03191,/abs/1908.06709,/abs/2111.10047
114,/abs/2203.00007,/abs/2203.00007,/abs/2203.12505,/abs/2107.13226,/abs/2302.12598,/abs/2207.05064,/abs/1803.01254,/abs/2108.03900,/abs/2101.00752,/abs/1905.05614,/abs/2302.12973
115,/abs/2203.00035,/abs/2110.05597,/abs/2302.09277,/abs/2006.02732,/abs/2203.02896,/abs/2102.00824,/abs/2205.10607,/abs/2306.10715,/abs/2208.10469,/abs/2101.06890,/abs/2211.16068
116,/abs/2203.00043,/abs/1612.05236,/abs/2209.04938,/abs/1910.12832,/abs/1912.06296,/abs/2209.01486,/abs/2101.07981,/abs/1910.13559,/abs/1706.04890,/abs/1604.03001,/abs/1311.1490
117,/abs/2106.00001,/abs/1402.4844,/abs/1703.04611,/abs/1911.03299,/abs/2012.07091,/abs/2009.12875,/abs/2010.03697,/abs/1808.09574,/abs/2207.09728,/abs/2103.00121,/abs/1211.1041
118,/abs/2106.00010,/abs/2106.13754,/abs/2105.14666,/abs/2210.16791,/abs/2205.10401,/abs/2106.00010,/abs/2306.03177,/abs/2202.01630,/abs/2205.04276,/abs/2109.09686,/abs/2111.04904
119,/abs/2106.00011,/abs/2105.14731,/abs/2106.00011,/abs/2208.05282,/abs/1911.06463,/abs/2202.12833,/abs/1806.05823,/abs/2205.10635,/abs/2012.03213,/abs/2211.03088,/abs/2003.10392
120,/abs/2106.00012,/abs/2011.05804,/abs/2110.06295,/abs/2306.11484,/abs/1608.07373,/abs/2311.03087,/abs/1607.01257,/abs/2106.00012,/abs/2302.09826,/abs/1406.1901,/abs/1809.03624
121,/abs/2106.00026,/abs/1905.08689,/abs/1907.13122,/abs/1912.08116,/abs/1810.03711,/abs/1902.04696,/abs/2301.05193,/abs/2004.06843,/abs/2007.08969,/abs/2209.07646,/abs/1608.00309
122,/abs/2304.00004,/abs/2005.00158,/abs/2106.12831,/abs/1410.8581,/abs/1305.7058,/abs/0812.3478,/abs/2208.13064,/abs/2103.13694,/abs/2005.02659,/abs/1404.4983,/abs/1810.05093
123,/abs/2304.00009,/abs/2006.00587,/abs/2010.04740,/abs/2104.01939,/abs/2006.04222,/abs/2201.01448,/abs/2002.03939,/abs/1706.05296,/abs/2110.07246,/abs/2102.07936,/abs/2201.01247
